ClassName,nbBugs
org.apache.jmeter.protocol.jms.sampler.JMSSampler,4
org.apache.jmeter.gui.action.Save,4
org.apache.jmeter.util.JMeterUtils,4
org.apache.jmeter.protocol.jms.sampler.PublisherSampler,7
org.apache.jmeter.protocol.jms.client.Publisher,3
org.apache.jmeter.protocol.http.proxy.ProxyControl,3
org.apache.jmeter.protocol.java.control.gui.JUnitTestSamplerGui,13
org.apache.jmeter.threads.JMeterContext,4
org.apache.jorphan.collections.HashTree,1
org.apache.jorphan.collections.ListedHashTree,1
org.apache.jmeter.JMeter,63
org.apache.jmeter.control.IncludeController,4
org.apache.jmeter.JMeterReport,2
org.apache.jmeter.report.gui.action.ReportLoad,2
org.apache.jmeter.report.gui.action.ReportSave,2
org.apache.jmeter.gui.util.MenuFactory,7
org.apache.jmeter.extractor.RegexExtractor,9
org.apache.jmeter.extractor.gui.RegexExtractorGui,5
org.apache.jmeter.extractor.TestRegexExtractor,5
org.apache.jmeter.control.TestIfController,4
org.apache.jmeter.extractor.XPathExtractor,13
org.apache.jmeter.util.SSLManager,2
org.apache.jmeter.util.JsseSSLManager,2
org.apache.jmeter.config.TestCVSDataSet,2
org.apache.jmeter.assertions.ResponseAssertion,7
org.apache.jmeter.assertions.PackageTest,3
org.apache.jmeter.visualizers.ViewResultsFullVisualizer,6
org.apache.jmeter.protocol.jms.sampler.SubscriberSampler,9
org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler,9
org.apache.jmeter.protocol.ldap.sampler.LdapExtClient,3
org.apache.jmeter.gui.util.FileListPanel,3
org.apache.jorphan.reflect.ClassFinder,2
org.apache.jmeter.visualizers.SamplingStatCalculator,3
org.apache.jmeter.visualizers.Graph,3
org.apache.jmeter.visualizers.StatGraphVisualizer,44
org.apache.jmeter.protocol.tcp.sampler.TCPSampler,4
org.apache.jmeter.protocol.http.sampler.PostWriter,1
org.apache.jmeter.protocol.http.sampler.HTTPSampler2,10
org.apache.jmeter.protocol.ftp.sampler.FTPSampler,4
org.apache.jmeter.config.gui.ArgumentsPanel,7
org.apache.jmeter.samplers.SampleResult,42
org.apache.jmeter.gui.action.Help,4
org.apache.jmeter.engine.StandardJMeterEngine,25
org.apache.jmeter.util.XPathUtil,1
org.apache.jmeter.visualizers.StatVisualizer,5
org.apache.jmeter.samplers.SampleEvent,1
org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase,19
org.apache.jmeter.modifiers.CounterConfig,5
org.apache.jmeter.modifiers.gui.CounterConfigGui,3
org.apache.jmeter.testelement.ReportPlan,1
org.apache.jmeter.protocol.http.sampler.AjpSampler,2
org.apache.jmeter.threads.JMeterThread,15
org.apache.jmeter.reporters.ResultSaver,3
org.apache.jmeter.assertions.DurationAssertion,1
org.apache.jmeter.assertions.gui.DurationAssertionGui,1
org.apache.jmeter.protocol.jms.sampler.BaseJMSSampler,1
org.apache.jmeter.protocol.jms.control.gui.JMSSubscriberGui,1
org.apache.jmeter.timers.PackageTest,1
org.apache.jorphan.math.StatCalculator,4
org.apache.jmeter.gui.action.ActionNames,3
org.apache.jmeter.protocol.mail.sampler.MailReaderSampler,1
org.apache.jmeter.protocol.http.control.gui.WebServiceSamplerGui,3
org.apache.jmeter.protocol.jdbc.sampler.JDBCSampler,1
org.apache.jmeter.protocol.http.config.gui.UrlConfigGui,3
org.apache.jmeter.protocol.http.control.HeaderManager,1
org.apache.jmeter.engine.ClientJMeterEngine,2
org.apache.jmeter.reporters.gui.ResultSaverGui,1
org.apache.jmeter.protocol.jms.client.ReceiveSubscriber,2
org.apache.jmeter.config.CSVDataSet,3
org.apache.jmeter.visualizers.AssertionVisualizer,1
org.apache.jmeter.visualizers.TableVisualizer,4
org.apache.jmeter.visualizers.SummaryReport,1
org.apache.jmeter.gui.action.Load,2
org.apache.jmeter.samplers.SampleSaveConfiguration,17
org.apache.jmeter.visualizers.AxisGraph,1
org.apache.jmeter.testbeans.gui.TestBeanGUI,1
org.apache.jmeter.visualizers.MailerVisualizer,1
org.apache.jmeter.save.TestSaveService,1
org.apache.jmeter.protocol.http.util.WSDLHelper,2
org.apache.jmeter.protocol.http.parser.HtmlParserHTMLParser,1
org.apache.jmeter.NewDriver,1
org.apache.jmeter.samplers.StatisticalSampleResult,2
org.apache.jmeter.save.SaveService,13
org.apache.jmeter.save.converters.TestElementConverter,2
org.apache.jmeter.save.converters.TestElementPropertyConverter,2
org.apache.jmeter.protocol.http.proxy.Proxy,2
org.apache.jmeter.services.FileServer,4
org.apache.jmeter.protocol.http.control.gui.HttpTestSampleGui,1
org.apache.jmeter.gui.GuiPackage,3
org.apache.jmeter.gui.util.JMeterMenuBar,2
org.apache.jmeter.protocol.http.gui.CookiePanel,3
org.apache.jorphan.logging.LoggingManager,1
org.apache.jmeter.reporters.FileReporter,1
org.apache.jmeter.protocol.http.parser.TestHTMLParser,1
org.apache.jmeter.protocol.http.modifier.URLRewritingModifier,1
org.apache.jorphan.io.TextFile,1
org.apache.jorphan.util.JOrphanUtils,1
org.apache.jmeter.reporters.ResultCollector,7
org.apache.jmeter.functions.TestFileRowColContainer,1
