ClassName,nbBugs
org.apache.jmeter.assertions.gui.AssertionGui,2
org.apache.jorphan.math.StatCalculator,6
org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel,12
org.apache.jmeter.testbeans.gui.GenericTestBeanCustomizer,2
org.apache.jmeter.testbeans.gui.TestBeanGUI,2
org.apache.jmeter.protocol.jdbc.sampler.JDBCSampler,7
org.apache.jmeter.engine.TreeCloner,2
org.apache.jmeter.testbeans.gui.TextAreaEditor,2
org.apache.jmeter.protocol.jms.sampler.SubscriberSampler,3
org.apache.jmeter.visualizers.TableVisualizer,2
org.apache.jmeter.protocol.jms.control.gui.JMSPublisherGui,2
org.apache.jmeter.functions.BeanShell,1
org.apache.jmeter.functions.LogFunction2,1
org.apache.jmeter.functions.LogFunction,2
org.apache.jmeter.functions.Property2,1
org.apache.jmeter.protocol.java.sampler.JavaSampler,3
org.apache.jmeter.protocol.http.gui.CookiePanel,13
org.apache.jmeter.protocol.http.util.WSDLHelper,6
org.apache.jmeter.control.ForeachController,2
org.apache.jmeter.save.OldSaveService,4
org.apache.jmeter.protocol.ldap.config.gui.LdapExtConfigGui,4
org.apache.jmeter.save.converters.MultiPropertyConverter,3
org.apache.jmeter.save.converters.SampleResultConverter,1
org.apache.jmeter.protocol.http.parser.HTMLParser,6
org.apache.jmeter.protocol.http.parser.HtmlParserHTMLParser,5
org.apache.jmeter.protocol.http.parser.HtmlParsingUtils,9
org.apache.jmeter.protocol.http.parser.JTidyHTMLParser,5
org.apache.jmeter.protocol.http.parser.RegexpHTMLParser,13
org.apache.jmeter.protocol.http.config.gui.UrlConfigGui,5
org.apache.jmeter.save.SaveService,28
org.apache.jmeter.samplers.SampleSaveConfiguration,3
org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,1
org.apache.jmeter.protocol.ftp.sampler.FTPSampler,2
org.apache.jmeter.protocol.ftp.sampler.FtpClient,1
org.apache.jmeter.protocol.http.util.accesslog.StandardGenerator,1
org.apache.jmeter.save.SaveGraphicsService,1
org.apache.jmeter.control.gui.TestPlanGui,1
org.apache.jmeter.util.JMeterVersion,1
org.apache.jmeter.control.RandomOrderController,2
org.apache.jmeter.gui.util.JDateField,4
org.apache.jmeter.services.FileServer,4
org.apache.jmeter.protocol.http.config.gui.MultipartUrlConfigGui,2
org.apache.jmeter.reporters.ResultSaver,2
org.apache.jmeter.protocol.http.modifier.URLRewritingModifier,1
org.apache.jmeter.gui.tree.JMeterTreeNode,1
