ClassName,nbBugs
org.apache.jmeter.protocol.jms.client.Publisher,1
org.apache.jmeter.protocol.jms.control.gui.JMSPublisherGui,4
org.apache.jmeter.protocol.jms.sampler.PublisherSampler,3
org.apache.jmeter.functions.SamplerName,1
org.apache.jmeter.functions.Jexl2Function,1
org.apache.jmeter.protocol.jdbc.AbstractJDBCTestElement,9
org.apache.jmeter.config.KeystoreConfig,2
org.apache.jmeter.config.KeystoreConfigBeanInfo,2
org.apache.jmeter.util.keystore.JmeterKeyStore,4
org.apache.jmeter.util.JsseSSLManager,1
org.apache.jmeter.util.SSLManager,1
org.apache.jmeter.protocol.tcp.sampler.TCPSampler,2
org.apache.jmeter.engine.StandardJMeterEngine,1
org.apache.jmeter.visualizers.StatGraphVisualizer,5
org.apache.jmeter.threads.JMeterThread,5
org.apache.jmeter.timers.gui.AbstractRandomTimerGui,1
org.apache.jmeter.util.BSFBeanInfoSupport,1
org.apache.jmeter.functions.RandomString,1
org.apache.jmeter.gui.action.RawTextSearcher,7
org.apache.jmeter.gui.action.SearchTreeDialog,9
org.apache.jmeter.visualizers.RequestViewRaw,5
org.apache.jmeter.visualizers.SamplerResultTab,5
org.apache.jmeter.protocol.http.visualizers.RequestViewHTTP,5
org.apache.jmeter.config.gui.ArgumentsPanel,1
org.apache.jmeter.protocol.http.sampler.HTTPHC4Impl,3
org.apache.jmeter.testbeans.gui.TableEditor,3
org.apache.jmeter.protocol.http.control.CookieManager,1
org.apache.jmeter.protocol.http.control.HC3CookieHandler,1
org.apache.jmeter.protocol.http.gui.CookiePanel,1
org.apache.jmeter.functions.TestPlanName,1
org.apache.jmeter.modifiers.CounterConfig,3
org.apache.jmeter.modifiers.gui.CounterConfigGui,1
org.apache.jmeter.gui.action.ResetSearchCommand,1
org.apache.jmeter.gui.action.SearchTreeCommand,1
