Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-20060802,org.eclipse.pde.core,IBaseModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,IEditable,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,IEditableModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,IIdentifiable,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.core,IModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,IModel,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.core,IModelProvider,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,ISourceObject,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core,ModelChangedEvent,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.build,IBuildEntry,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.core.build,IBuildModelFactory,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IExtensionsModel,Unnecessary Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IExtensionsModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IExtensionsModelFactory,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IMatchRules,Broken Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IPluginModelFactory,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.core.plugin,IPluginReference,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,AbstractModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryRepositoryProvider,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryFileModificationValidator,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathUtilCore,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,EntryFileAdapter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,EntryFileAdapter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExtensionsHandler,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalFeatureModelManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalJavaSearchClasspathContainer,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalJavaSearchInitializer,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalModelManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FileAdapter,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ICoreConstants,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ICoreConstants,Broken Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,IEnvironmentVariables,Broken Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,IFeatureModelDelta,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,IFileAdapterFactory,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,IPluginModelListener,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavadocLocationManager,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavadocLocationManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,LoadTargetOperation,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,MinimalState,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ModelEntry,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,NLResourceHelper,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEAuxiliaryState,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginInfo,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginInfo,Broken Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECore,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECore,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECore,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECore,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECore,Hub-like Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECoreMessages,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDECoreMessages,Broken Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEExtensionRegistry,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEState,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEState,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PDEState,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginModelDelta,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginModelDelta,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginModelManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginModelManager,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PluginPathFinder,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PreferenceInitializer,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,PreferenceInitializer,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,RequiredPluginsClasspathContainer,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,RequiredPluginsClasspathContainer,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,RequiredPluginsClasspathContainer,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,RequiredPluginsInitializer,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,SearchablePluginsManager,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,SearchablePluginsManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,Listener,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,SourceLocationManager,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,SourceLocationManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,SearchResult,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,TargetPlatform,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,TargetPlatform,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,TargetPlatform,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,TracingOptionsManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,WorkspaceModelManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,WorkspaceModelManager,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ModelChange,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,XMLPrintHandler,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,Build,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,Build,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,BuildEntry,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,BuildObject,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,ExternalBuildModel,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.build,IBuildObject,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,BuildErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,BuildErrorReporter,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,BundleErrorReporter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,BundleErrorReporter,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,CompilerFlags,Deficient Encapsulation
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,CompilerFlags,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,ErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,ExtensionPointSchemaBuilder,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,DeltaVisitor,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,ExtensionsErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,ExtensionsErrorReporter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,ExtensionsErrorReporter,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FeatureConsistencyChecker,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,DeltaVisitor,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FeatureErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FeatureErrorReporter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FeatureErrorReporter,Insufficient Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FeatureRebuilder,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FragmentErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,FragmentErrorReporter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,IMarkerFactory,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,JarManifestErrorReporter,Unutilized Abstraction
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,JarManifestErrorReporter,Broken Hierarchy
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,JarManifestErrorReporter,Cyclic-Dependent Modularization
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core.builders,JarManifestHeader,Cyclic-Dependent Modularization
