Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,OpenPDEPerspectiveAction,OpenPDEPerspectiveAction,2,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,OpenPDEPerspectiveAction,run,15,2,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,PDELabelProvider,2,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getText,60,20,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,10,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,preventNull,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,4,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,4,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,15,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,8,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,16,5,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,5,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectText,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getImage,91,30,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,10,4,3
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getModelFlags,22,5,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,8,3,3
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getModelFlags,22,5,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,8,3,3
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,11,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getRequiredPluginImageDescriptor,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,5,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,7,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,13,5,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getSchemaObjectFlags,9,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,10,5,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,9,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,6,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,17,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,9,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,7,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,getObjectImage,4,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDELabelProvider,isFullNameModeEnabled,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,PDEPerspective,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,createInitialLayout,8,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,addPerspectiveShortcuts,5,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,addViews,13,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,addActionSets,6,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,addNewWizardShortcuts,11,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPerspective,addViewShortcuts,9,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,PDEPlugin,10,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getActivePage,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getActiveWorkbenchShell,7,2,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getActiveWorkbenchWindow,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getDefault,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getDefaultNameCounters,4,2,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getFormattedMessage,4,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getFormattedMessage,4,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getInstallLocation,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getPluginId,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getResourceBundle,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getResourceString,12,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getWorkspace,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,internalGetActivePage,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,log,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,logErrorMessage,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,logException,21,5,3
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,run,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,logException,3,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,log,7,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getFormColors,7,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,startup,11,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,start,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getBundleContext,3,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,shutdown,12,4,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getFileInPlugin,10,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getLabelProvider,4,2,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,getLaunchesListener,4,2,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,initializeDefaultPreferences,9,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPlugin,isFullNameModeEnabled,4,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,create,3,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,get,4,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,getImageDescriptorFromPlugin,10,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,initialize,10,1,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,makeImageURL,11,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui,PDEPluginImages,manage,5,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,setActivePart,2,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,run,33,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,run,19,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,run,8,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,selectionChanged,8,3,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,doBuild,16,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,makeScripts,0,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,ensureValid,12,3,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,hasErrors,10,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,refreshLocal,7,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,setDefaultValues,38,4,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BaseBuildAction,getBootClasspath,9,3,0
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildFeatureAction,makeScripts,26,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildFeatureAction,refreshLocal,9,3,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildFeatureAction,refreshLocal,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildPluginAction,makeScripts,23,2,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteAction,setActivePart,2,1,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteAction,run,11,3,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteAction,getFeatureModels,10,4,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteAction,selectionChanged,20,4,2
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteJob,BuildSiteJob,4,1,3
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteJob,run,6,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteJob,touchSite,4,1,1
eclipse.pde.ui-20040608a,org.eclipse.pde.internal.ui.build,BuildSiteJob,refresh,7,1,1
