Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,3,1,7,2,116,25,1,0,0.42857142857142855,0,1
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,0,0,6,5,63,6,0,1,-1.0,0,0
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,13,5,60,8,866,132,0,0,0.26666666666666666,3,11
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests,LineMapping,3,0,5,5,50,7,0,0,0.0,2,3
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests,ApiProblem,2,0,4,4,44,4,0,0,0.0,10,1
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,6,0,38,24,547,83,0,0,0.2631578947368421,6,5
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,0,0,1,1,27,2,0,0,-1.0,0,8
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,2,0,32,20,193,32,0,1,0.1875,1,4
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleCompatibilityTests,3,0,17,10,107,17,0,1,0.4117647058823529,1,4
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleMergeSplitTests,6,2,22,11,248,34,0,0,0.36363636363636365,1,13
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleVersionTests,6,2,18,7,206,30,0,0,0.4444444444444444,1,12
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,ClassCompatibilityConstructorTests,2,0,68,44,365,68,0,2,0.07352941176470588,1,4
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,ClassCompatibilityFieldTests,2,0,53,34,286,53,0,2,0.09433962264150944,1,4
eclipse.pde.ui-20090731,org.eclipse.pde.api.tools.builder.tests.compatibility,ClassCompatibilityHierarchyTests,2,0,40,24,232,40,0,2,0.15,1,4
