Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,IHelpContextIds,Unnecessary Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,IHelpContextIds,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,IHelpContextIds,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,OverlayIcon,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimeMessages,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimeMessages,Broken Modularization
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimePlugin,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationAttributeAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationAttributeAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationAttribute,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,DiagnosticsDialog,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,IBundleFolder,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ParentAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ParentAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,PluginAdapter,Unutilized Abstraction
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,PluginAdapter,Broken Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,Deficient Encapsulation
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,Missing Hierarchy
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,Cyclic-Dependent Modularization
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,Insufficient Modularization
