Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,IHelpContextIds,3,3,0,0,5,0,0,0,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,MessageHelper,0,0,2,1,16,7,0,0,-1.0,1,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,OverlayIcon,5,0,8,2,80,27,0,0,0.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimeMessages,56,55,0,0,61,0,0,0,-1.0,8,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimePlugin,6,2,15,13,94,23,0,0,0.13333333333333333,9,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,53,48,5,2,84,6,0,0,0.4,3,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationAttributeAdapter,0,0,2,1,8,2,0,2,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,1,0,4,3,31,7,0,2,0.75,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ConfigurationAttribute,1,0,2,2,9,2,0,1,0.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,DiagnosticsDialog,0,0,3,1,13,3,0,0,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,0,0,2,1,15,3,0,2,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,0,0,2,1,15,3,0,2,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,IBundleFolder,7,7,4,3,13,4,1,0,-1.0,4,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,IBundleLibrary,0,0,1,1,3,1,1,0,-1.0,1,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,IBundlePrerequisite,0,0,3,3,5,3,1,0,-1.0,1,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,IConfigurationAttribute,0,0,1,1,3,1,1,0,-1.0,1,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ParentAdapter,1,0,3,2,11,4,6,1,0.6666666666666666,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,PluginAdapter,0,0,2,1,20,2,0,2,-1.0,2,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,PluginObjectAdapter,1,0,2,2,9,2,1,0,0.0,1,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,27,4,49,31,504,130,0,0,0.12244897959183673,2,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryDrillDownAdapter,0,0,5,5,25,5,0,0,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserContentProvider,7,1,22,18,204,59,0,0,0.2727272727272727,2,6
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,BundleFolder,3,0,6,6,30,7,0,1,0.3333333333333333,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,BundlePrerequisite,1,0,4,4,20,6,0,1,0.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,BundleLibrary,1,0,2,2,9,2,0,1,0.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserLabelProvider,20,0,4,4,194,52,0,0,0.0,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserListener,2,0,20,6,253,107,0,0,0.0,1,3
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,RegistryFilteredTree,1,0,3,1,36,4,0,0,0.6666666666666666,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.registry,ServiceReferenceAdapter,0,0,4,3,14,4,0,2,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy,SpyFormToolkit,7,0,22,16,238,51,0,0,0.3181818181818182,8,6
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy,SpyHyperlinkAdapter,1,0,2,2,20,4,0,0,0.0,0,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy,SaveImageAction,1,0,3,2,29,9,0,0,0.0,1,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy,SpyIDEUtil,0,0,3,3,43,6,0,0,-1.0,3,3
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.dialogs,SpyDialog,4,0,10,5,87,14,0,0,0.4,3,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.dialogs,CloseAction,0,0,3,3,11,3,0,0,-1.0,0,0
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.handlers,SpyHandler,1,0,2,2,21,4,0,0,1.0,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActiveDialogPageSection,0,0,1,1,42,5,0,1,-1.0,0,3
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActiveHelpSection,1,0,4,1,122,27,0,1,0.0,0,4
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActivePartSection,0,0,1,1,72,7,0,1,-1.0,0,1
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActiveSelectionSection,0,0,1,1,33,4,0,1,-1.0,0,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActiveShellSection,0,0,1,1,25,2,0,1,-1.0,0,2
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ActiveWizardSection,0,0,1,1,34,3,0,1,-1.0,0,3
eclipse.pde.ui-20080723-1000,org.eclipse.pde.internal.runtime.spy.sections,ISpySection,0,0,1,1,6,1,6,0,-1.0,0,1
