Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,getTestResourcesFolder,0,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,newTest,8,3,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,newTest,48,8,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,newTest,15,3,2
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,runAntScript,3,1,4
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,runAntScript,15,2,6
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,createAntRunnerArgs,33,9,6
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,checkBuildException,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,getTestResourcesFolder,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,newTest,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test1,13,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test2,14,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test3,14,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test4,14,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test5,15,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test6,13,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,test7,13,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,getTestResourcesFolder,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,test1,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,runTaskAndVerify,24,3,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,test2,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,test3,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,test4,9,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,getTestResourcesFolder,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,test1,13,3,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,runTaskAndVerify,16,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,test2,14,4,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,test3,14,4,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,getTestResourcesFolder,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,test1,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,runTaskAndVerify,25,3,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,test2,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,test3,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolsAntTasksTestSuite,suite,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.anttasks.tests,ApiToolsAntTasksTestSuite,ApiToolsAntTasksTestSuite,6,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,setUp,12,3,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,testMissingType,23,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,testMissingMethod,24,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,testMissingField,24,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,testMissingInnerType,23,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestSuite,suite,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestSuite,ExternalDependencyTestSuite,4,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,setupProject,23,3,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,enableExternalDependencyCheckOptions,14,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,getProject,6,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,setupReport,26,2,2
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,waitForBuild,18,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,setUp,9,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,testReferenceCountReportAll,10,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,verifyReferenceCount,8,2,3
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,testReferenceCountReportOne,10,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,testReferenceCountReportTwo,10,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.apiusescan.tests,ReferenceCountTests,testCacheSize,19,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,LineMapping,5,1,3
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,LineMapping,5,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,equals,7,2,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,hashCode,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,toString,13,2,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,ApiBuilderTest,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getEnv,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblems,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblemsFor,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoJDTProblems,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoJDTProblemsFor,14,4,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblemsFor,11,3,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getDefaultProblemIdSet,10,3,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,25,10,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProjects,15,4,4
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,exportApiComponent,29,5,3
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProject,41,5,3
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,queryOverwrite,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getTestCompliance,3,1,0
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProblems,56,14,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,setExpectedProblemIds,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,setExpectedLineMappings,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,setExpectedMessageArgs,3,1,1
eclipse.pde.ui-20110124-1800,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getTestingProjectName,0,1,0
