Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime,OverlayIcon,5,0,8,2,80,27,0,0,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime,PDERuntimePlugin,2,0,12,10,58,13,0,0,0.25,1,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,36,26,5,2,75,5,0,0,0.0,1,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.logview,LogView,10,0,14,13,114,16,0,0,0.21428571428571427,1,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.logview,LogViewContentProvider,1,0,8,8,25,8,0,0,0.875,0,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.logview,LogViewLabelProvider,3,0,4,4,46,12,0,0,0.5,1,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.logview,StatusAdapter,6,0,13,12,75,18,0,0,0.3076923076923077,3,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.logview,StatusPropertyPage,5,3,3,2,62,4,0,0,0.0,0,2
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,0,0,2,1,16,4,0,2,-1.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ConfigurationElementPropertySource,1,0,3,3,17,4,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,0,0,2,1,15,3,0,2,-1.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,0,0,2,1,15,3,0,2,-1.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ExtensionPointPropertySource,5,4,3,3,21,5,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ExtensionPropertySource,7,6,3,3,25,6,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,IPluginFolder,5,5,3,2,10,3,1,0,-1.0,2,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,LibraryPropertySource,7,6,3,3,25,6,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,ParentAdapter,1,0,3,2,11,4,3,1,0.6666666666666666,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,PluginObjectAdapter,1,0,2,2,9,2,1,0,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,PluginPropertySource,13,12,3,3,37,9,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,PrerequisitePropertySource,11,10,3,3,36,8,0,1,0.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,PropertiesAction,3,2,2,2,28,2,0,0,0.0,0,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,6,2,10,9,70,10,0,0,0.4,1,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,RegistryBrowserContentProvider,4,0,16,13,117,34,0,0,0.375,0,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,PluginFolder,3,0,5,5,22,6,0,1,0.4,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,RegistryBrowserLabelProvider,15,0,4,4,116,28,0,0,0.5,0,1
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,RegistryPropertySource,0,0,6,5,20,6,6,0,-1.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde.internal.runtime.registry,RegistryPropertySourceFactory,0,0,3,2,31,11,0,0,-1.0,0,0
eclipse.pde.ui-20020404,org.eclipse.pde,BuildPathUtil,0,0,17,3,214,47,0,0,-1.0,6,3
eclipse.pde.ui-20020404,org.eclipse.pde,IBasePluginWizard,0,0,0,0,5,0,2,0,-1.0,1,0
