Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getSourceContents,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Complex Method
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployUsageTest,Long Parameter List
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployTagTest,Long Parameter List
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProject,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProject,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployLeakTest,Long Parameter List
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployLeakTest,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlySpecificProblemsFor,Complex Method
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,resetBuilderOptions,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,resetBuilderOptions,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getAllTestClasses,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiProblem,ApiProblem,Long Parameter List
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,getMarkersFor,Empty catch clause
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,removeProject,Empty catch clause
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,resetWorkspace,Empty catch clause
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,revertWorkspace,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,revertWorkspace,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xAddMethodwoDef,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xRemoveDefValue,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xRemoveMemberType,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xRemoveMethod,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xRemoveField,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToClass,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToClass,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToEnum,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToEnum,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToInterface,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,AnnotationCompatibilityTests,xConvertToInterface,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleCompatibilityTests,xPublicToPackage,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleCompatibilityTests,xRemovePublicClass,Long Statement
eclipse.pde.ui-20081208-1200,org.eclipse.pde.api.tools.builder.tests.compatibility,BundleCompatibilityTests,xRemovePrivateClass,Long Identifier
