ClassName,nbBugs
org.eclipse.jetty.client.TimeoutExchangeTest,2
org.eclipse.jetty.io.AbstractConnection,7
org.eclipse.jetty.websocket.WebSocketFactory,3
org.eclipse.jetty.websocket.WebSocketConnectionD06,2
org.eclipse.jetty.policy.PolicyMonitorTest,1
org.eclipse.jetty.client.SelectConnector,1
org.eclipse.jetty.xml.XmlConfiguration,4
org.eclipse.jetty.xml.XmlConfigurationTest,4
org.eclipse.jetty.security.ConstraintSecurityHandler,9
org.eclipse.jetty.client.HttpDestination,1
org.eclipse.jetty.server.session.HashSessionManager,1
org.eclipse.jetty.server.HttpServerTestBase,1
org.eclipse.jetty.server.NetworkTrafficListenerTest,2
