ClassName,nbBugs
org.eclipse.jetty.util.TypeUtilTest,2
org.eclipse.jetty.io.IdleTimeout,3
org.eclipse.jetty.websocket.common.LogicalConnection,31
org.eclipse.jetty.websocket.common.WebSocketSession,31
org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection,39
org.eclipse.jetty.websocket.common.io.LocalWebSocketConnection,31
org.eclipse.jetty.websocket.server.WebSocketServerConnection,31
org.eclipse.jetty.websocket.server.WebSocketServerFactory,36
org.eclipse.jetty.websocket.common.extensions.ExtensionStack,5
org.eclipse.jetty.websocket.server.helper.FinishedFuture,1
org.eclipse.jetty.websocket.api.UpgradeRequest,16
org.eclipse.jetty.websocket.server.ServletWebSocketRequest,2
org.eclipse.jetty.websocket.server.ServletWebSocketResponse,2
org.eclipse.jetty.websocket.client.WebSocketClientTest,7
org.eclipse.jetty.websocket.client.blockhead.BlockheadServer,7
org.eclipse.jetty.websocket.api.extensions.ExtensionConfig,6
org.eclipse.jetty.websocket.common.events.EventDriverFactory,6
org.eclipse.jetty.websocket.common.message.MessageReader,6
org.eclipse.jetty.websocket.common.GeneratorParserRoundtripTest,6
org.eclipse.jetty.websocket.common.GeneratorTest,6
org.eclipse.jetty.websocket.common.ab.TestABCase1_1,6
org.eclipse.jetty.websocket.common.ab.TestABCase1_2,6
org.eclipse.jetty.websocket.common.io.FramePipes,1
org.eclipse.jetty.spdy.server.http.HttpTransportOverSPDY,6
org.eclipse.jetty.spdy.server.http.HttpTransportOverSPDYTest,4
org.eclipse.jetty.proxy.ConnectHandler,8
org.eclipse.jetty.proxy.ConnectHandlerTest,8
org.eclipse.jetty.maven.plugin.AbstractJettyMojo,2
org.eclipse.jetty.maven.plugin.JettyRunForkedMojo,2
org.eclipse.jetty.maven.plugin.Starter,2
org.eclipse.jetty.websocket.common.Parser,2
org.eclipse.jetty.server.HttpChannel,3
org.eclipse.jetty.server.HttpOutput,3
org.eclipse.jetty.server.HttpConnection,1
org.eclipse.jetty.websocket.api.util.QuoteUtil,3
org.eclipse.jetty.websocket.api.util.QuoteUtilTest,3
org.eclipse.jetty.ant.JettyAntTaskTest,2
org.eclipse.jetty.http.HttpContent,2
org.eclipse.jetty.server.ResourceCache,2
org.eclipse.jetty.server.ResourceCacheTest,2
org.eclipse.jetty.servlet.DefaultServlet,2
org.eclipse.jetty.servlet.DefaultServletTest,2
org.eclipse.jetty.util.resource.Resource,2
org.eclipse.jetty.http.GzipHttpContent,1
org.eclipse.jetty.http.ResourceHttpContent,1
org.eclipse.jetty.server.ResourceContentFactory,1
org.eclipse.jetty.server.Response,1
org.eclipse.jetty.server.handler.gzip.GzipHandler,1
org.eclipse.jetty.server.handler.gzip.GzipHttpOutputInterceptor,1
org.eclipse.jetty.server.handler.gzip.GzipDefaultTest,1
org.eclipse.jetty.client.HttpReceiver,2
org.eclipse.jetty.client.HttpSender,2
org.eclipse.jetty.client.http.HttpSenderOverHTTP,2
org.eclipse.jetty.client.util.InputStreamResponseListener,2
org.eclipse.jetty.client.HttpResponseConcurrentAbortTest,2
org.eclipse.jetty.JdbcLoginServiceTest,1
