ClassName,nbBugs
org.eclipse.jetty.client.HttpClient,2
org.eclipse.jetty.client.ExternalSiteTest,2
org.eclipse.jetty.client.HttpReceiver,7
org.eclipse.jetty.client.HttpSender,10
org.eclipse.jetty.plus.security.DataSourceLoginService,14
org.eclipse.jetty.server.HttpChannel,13
org.eclipse.jetty.server.HttpConnection,9
org.eclipse.jetty.server.HttpOutput,13
org.eclipse.jetty.server.ResponseTest,9
org.eclipse.jetty.spdy.server.http.HttpTransportOverSPDY,9
org.eclipse.jetty.spdy.server.http.ReferrerPushStrategyTest,3
org.eclipse.jetty.client.HttpDestination,14
org.eclipse.jetty.client.HttpClientTimeoutTest,8
org.eclipse.jetty.continuation.Servlet3Continuation,2
org.eclipse.jetty.http.HttpGeneratorServerTest,2
org.eclipse.jetty.server.session.JDBCSessionManager,4
org.eclipse.jetty.server.session.SessionExpiryTest,4
org.eclipse.jetty.server.session.AbstractSessionExpiryTest,4
org.eclipse.jetty.nosql.mongodb.MongoSessionIdManager,6
org.eclipse.jetty.server.session.SessionRenewTest,3
org.eclipse.jetty.io.ssl.SslConnection,2
org.eclipse.jetty.maven.plugin.AbstractJettyMojo,7
org.eclipse.jetty.maven.plugin.JettyDeployWar,7
org.eclipse.jetty.maven.plugin.JettyRunMojo,8
org.eclipse.jetty.maven.plugin.JettyRunWarExplodedMojo,7
org.eclipse.jetty.maven.plugin.JettyRunWarMojo,7
org.eclipse.jetty.maven.plugin.JettyServer,7
org.eclipse.jetty.maven.plugin.Starter,7
org.eclipse.jetty.util.ssl.AliasedX509ExtendedKeyManager,8
org.eclipse.jetty.util.ssl.SslContextFactory,8
org.eclipse.jetty.client.HttpClientTest,6
org.eclipse.jetty.client.HttpRequestAbortTest,8
org.eclipse.jetty.client.HttpClientStreamTest,6
org.eclipse.jetty.client.AuthenticationProtocolHandler,3
org.eclipse.jetty.client.ContinueProtocolHandler,3
org.eclipse.jetty.client.HttpContentResponse,3
org.eclipse.jetty.client.HttpRedirector,3
org.eclipse.jetty.client.api.ContentResponse,3
org.eclipse.jetty.client.api.Request,3
org.eclipse.jetty.client.util.BufferingResponseListener,3
org.eclipse.jetty.client.util.FutureResponseListener,3
org.eclipse.jetty.client.ContentResponseTest,3
org.eclipse.jetty.proxy.ProxyServletTest,3
org.eclipse.jetty.start.Main,3
org.eclipse.jetty.server.HttpTransport,1
org.eclipse.jetty.util.BlockingCallback,3
org.eclipse.jetty.client.HttpConnectionLifecycleTest,2
org.eclipse.jetty.client.util.InputStreamContentProvider,5
org.eclipse.jetty.osgi.test.TestJettyOSGiBootSpdy,1
org.eclipse.jetty.servlet.ErrorPageErrorHandler,1
org.eclipse.jetty.nosql.mongodb.PurgeInvalidSessionTest,1
org.eclipse.jetty.nosql.mongodb.PurgeValidSessionTest,1
