ClassName,nbBugs
org.eclipse.jetty.server.handler.ContextHandler,5
org.eclipse.jetty.embedded.FileServerXml,1
org.eclipse.jetty.security.jaspi.JaspiAuthenticator,4
org.eclipse.jetty.security.ConstraintSecurityHandler,4
org.eclipse.jetty.security.JDBCLoginService,4
org.eclipse.jetty.security.LoginService,4
org.eclipse.jetty.security.MappedLoginService,4
org.eclipse.jetty.security.SecurityHandler,9
org.eclipse.jetty.security.authentication.FormAuthenticator,4
org.eclipse.jetty.security.authentication.LoginAuthenticator,4
org.eclipse.jetty.security.authentication.SessionAuthentication,4
org.eclipse.jetty.server.Request,6
org.eclipse.jetty.util.resource.FileResource,1
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.server.Dispatcher,1
