ClassName,nbBugs
org.eclipse.jetty.util.ssl.SslContextFactory,3
org.eclipse.jetty.spdy.StandardSession,3
org.eclipse.jetty.spdy.api.ClientUsageTest,3
org.eclipse.jetty.spdy.server.proxy.ProxyHTTPSPDYConnection,3
org.eclipse.jetty.websocket.server.AnnotatedMaxMessageSizeTest,3
org.eclipse.jetty.osgi.boot.utils.internal.DefaultBundleClassLoaderHelper,3
org.eclipse.jetty.spdy.server.proxy.ProxySPDYToSPDYLoadTest,2
org.eclipse.jetty.embedded.LikeJettyXml,2
org.eclipse.jetty.server.AbstractConnector,2
org.eclipse.jetty.server.LowResourceMonitor,2
org.eclipse.jetty.client.HttpRequest,1
org.eclipse.jetty.client.RedirectProtocolHandler,2
org.eclipse.jetty.client.HttpClientRedirectTest,2
org.eclipse.jetty.websocket.client.ClientUpgradeResponse,2
org.eclipse.jetty.websocket.client.io.UpgradeConnection,2
org.eclipse.jetty.websocket.client.io.WebSocketClientConnection,2
org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection,3
org.eclipse.jetty.websocket.server.WebSocketServerConnection,2
org.eclipse.jetty.server.HttpOutput,5
org.eclipse.jetty.server.ResponseTest,5
org.eclipse.jetty.annotations.AnnotationParser,3
org.eclipse.jetty.server.HttpChannelState,2
org.eclipse.jetty.client.HttpReceiver,3
org.eclipse.jetty.client.HttpSender,3
org.eclipse.jetty.client.HttpClientTest,5
org.eclipse.jetty.client.HttpClientStreamTest,3
org.eclipse.jetty.client.HttpClient,3
org.eclipse.jetty.util.SocketAddressResolver,3
org.eclipse.jetty.websocket.client.WebSocketClient,1
