ClassName,nbBugs
org.eclipse.jetty.deploy.providers.WebAppProvider,3
org.eclipse.jetty.http.HttpGenerator,10
org.eclipse.jetty.osgi.boot.JettyBootstrapActivator,26
org.eclipse.jetty.osgi.boot.internal.serverfactory.DefaultJettyAtJettyHomeHelper,2
org.eclipse.jetty.osgi.boot.internal.serverfactory.ServerInstanceWrapper,7
org.eclipse.jetty.osgi.boot.internal.webapp.LibExtClassLoaderHelper,5
org.eclipse.jetty.osgi.boot.internal.serverfactory.JettyServerServiceTracker,3
org.eclipse.jetty.osgi.boot.internal.webapp.JettyContextHandlerServiceTracker,3
org.eclipse.jetty.security.ConstraintSecurityHandler,3
org.eclipse.jetty.JdbcLoginServiceTest,4
org.eclipse.jetty.osgi.boot.OSGiWebappConstants,1
org.eclipse.jetty.osgi.boot.internal.webapp.WebBundleTrackerCustomizer,1
org.eclipse.jetty.server.Server,1
