ClassName,nbBugs
org.eclipse.jetty.http.gzip.AbstractCompressedStream,2
org.eclipse.jetty.servlets.IncludableGzipFilter,2
org.eclipse.jetty.osgi.boot.internal.serverfactory.DefaultJettyAtJettyHomeHelper,1
org.eclipse.jetty.osgi.boot.internal.serverfactory.JettyServerServiceTracker,1
org.eclipse.jetty.osgi.boot.internal.serverfactory.ServerInstanceWrapper,1
