ClassName,nbBugs
org.eclipse.jetty.webapp.WebAppContext,3
org.eclipse.jetty.util.log.StdErrLog,9
org.eclipse.jetty.util.log.StdErrLogTest,1
org.eclipse.jetty.xml.XmlConfigurationTest,6
org.eclipse.jetty.server.bio.SocketConnector,1
org.eclipse.jetty.http.HttpURI,5
org.eclipse.jetty.server.handler.ContextHandler,27
org.eclipse.jetty.util.log.JavaUtilLog,6
org.eclipse.jetty.util.log.Log,6
org.eclipse.jetty.osgi.boot.utils.internal.DefaultFileLocatorHelper,1
org.eclipse.jetty.deploy.providers.WebAppProvider,1
org.eclipse.jetty.server.session.JDBCSessionIdManager,2
org.eclipse.jetty.http.HttpGenerator,2
