ClassName,nbBugs
org.eclipse.jetty.client.HttpDestination,5
org.eclipse.jetty.client.HttpExchange,2
org.eclipse.jetty.http.HttpGenerator,23
org.eclipse.jetty.server.HttpConnection,23
org.eclipse.jetty.client.RedirectListener,1
org.eclipse.jetty.webapp.WebAppContext,16
org.eclipse.jetty.embedded.SecuredHelloHandler,2
org.eclipse.jetty.client.SelectConnector,7
org.eclipse.jetty.util.log.StdErrLog,4
org.eclipse.jetty.server.ssl.SslSelectChannelConnector,1
org.eclipse.jetty.server.ssl.SslSocketConnector,1
org.eclipse.jetty.server.ssl.SslRenegotiateTest,1
org.eclipse.jetty.server.ssl.SslUploadTest,2
org.eclipse.jetty.servlets.CrossOriginFilter,6
org.eclipse.jetty.servlets.DoSFilter,3
org.eclipse.jetty.servlets.QoSFilter,3
org.eclipse.jetty.server.Request,1
org.eclipse.jetty.server.RequestTest,1
org.eclipse.jetty.servlet.DefaultServlet,3
org.eclipse.jetty.servlet.DefaultServletTest,2
org.eclipse.jetty.osgi.boot.utils.internal.PackageAdminServiceTracker,4
org.eclipse.jetty.osgi.boot.JettyBootstrapActivator,3
org.eclipse.jetty.annotations.AnnotationParser,1
org.eclipse.jetty.annotations.RunAsAnnotationHandler,1
org.eclipse.jetty.annotations.TestAnnotationParser,1
org.eclipse.jetty.annotations.TestServletAnnotations,1
org.eclipse.jetty.start.Main,1
