ClassName,nbBugs
org.eclipse.jetty.rewrite.handler.CompactPathRule,2
org.eclipse.jetty.start.ConfigurationAssert,34
org.eclipse.jetty.start.StartArgs,37
org.eclipse.jetty.websocket.server.blockhead.BlockheadClient,1
org.eclipse.jetty.websocket.jsr356.server.ServerContainer,24
org.eclipse.jetty.websocket.jsr356.server.pathmap.PathMappingsTest,22
org.eclipse.jetty.websocket.jsr356.JsrSession,15
org.eclipse.jetty.websocket.client.WebSocketClient,5
org.eclipse.jetty.websocket.jsr356.ClientContainer,4
org.eclipse.jetty.websocket.jsr356.JsrSessionTest,4
org.eclipse.jetty.websocket.jsr356.endpoints.JsrEndpointEventDriver,9
org.eclipse.jetty.websocket.common.message.MessageInputStream,5
org.eclipse.jetty.websocket.common.message.MessageReader,4
org.eclipse.jetty.websocket.jsr356.server.JettyEchoSocket,2
org.eclipse.jetty.websocket.common.extensions.compress.DeflateFrameExtensionTest,4
org.eclipse.jetty.websocket.api.extensions.ExtensionConfig,3
org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtension,3
org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtensionTest,3
org.eclipse.jetty.server.HttpOutput,29
org.eclipse.jetty.server.Response,5
org.eclipse.jetty.io.AbstractConnection,7
org.eclipse.jetty.server.HttpConnection,19
org.eclipse.jetty.server.HttpInput,18
org.eclipse.jetty.server.HttpInputOverHTTP,7
org.eclipse.jetty.server.HttpServerTestFixture,7
org.eclipse.jetty.server.HttpChannel,5
org.eclipse.jetty.websocket.jsr356.server.JsrCreator,12
org.eclipse.jetty.websocket.jsr356.server.JsrHandshakeRequest,11
org.eclipse.jetty.websocket.jsr356.server.pathmap.WebSocketPathSpec,11
org.eclipse.jetty.websocket.jsr356.server.pathmap.WebSocketPathSpecTest,11
org.eclipse.jetty.websocket.server.MappedWebSocketCreator,10
org.eclipse.jetty.websocket.server.WebSocketUpgradeFilter,12
org.eclipse.jetty.websocket.server.WebSocketUpgradeHandlerWrapper,10
org.eclipse.jetty.websocket.server.pathmap.PathMappings,10
org.eclipse.jetty.websocket.server.pathmap.PathSpec,10
org.eclipse.jetty.websocket.server.pathmap.PathSpecGroup,10
org.eclipse.jetty.websocket.server.pathmap.RegexPathSpec,10
org.eclipse.jetty.websocket.server.pathmap.ServletPathSpec,10
org.eclipse.jetty.websocket.server.pathmap.PathMappingsBenchmarkTest,10
org.eclipse.jetty.websocket.server.pathmap.PathMappingsTest,10
org.eclipse.jetty.websocket.server.pathmap.RegexPathSpecTest,10
org.eclipse.jetty.websocket.server.pathmap.ServletPathSpecTest,10
org.eclipse.jetty.embedded.WebSocketJsrServer,1
org.eclipse.jetty.start.Module,37
org.eclipse.jetty.start.Main,39
org.eclipse.jetty.start.Modules,16
org.eclipse.jetty.spdy.client.http.HttpClientTransportOverSPDY,4
org.eclipse.jetty.spdy.client.http.HttpDestinationOverSPDY,4
org.eclipse.jetty.client.http.HttpChannelOverHTTP,28
org.eclipse.jetty.client.HttpClientTest,29
org.eclipse.jetty.websocket.common.LogicalConnection,7
org.eclipse.jetty.websocket.common.WebSocketSession,7
org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection,10
org.eclipse.jetty.websocket.common.io.LocalWebSocketConnection,7
org.eclipse.jetty.servlet.AsyncIOServletTest,7
org.eclipse.jetty.server.QueuedHttpInput,2
org.eclipse.jetty.websocket.common.BlockingWriteCallback,1
org.eclipse.jetty.start.FS,3
org.eclipse.jetty.start.BaseHome,8
org.eclipse.jetty.start.BaseHomeTest,1
org.eclipse.jetty.start.TestUseCases,2
org.eclipse.jetty.start.MainTest,2
org.eclipse.jetty.start.StartLog,4
org.eclipse.jetty.plus.security.DataSourceLoginService,4
org.eclipse.jetty.security.JDBCLoginService,4
org.eclipse.jetty.websocket.client.blockhead.BlockheadServer,7
org.eclipse.jetty.websocket.common.message.MessageOutputStream,11
org.eclipse.jetty.websocket.common.GeneratorParserRoundtripTest,7
org.eclipse.jetty.websocket.common.GeneratorTest,7
org.eclipse.jetty.websocket.mux.add.DummyMuxAddServer,2
org.eclipse.jetty.websocket.mux.helper.LocalWebSocketSession,2
org.eclipse.jetty.util.IteratingCallback,2
org.eclipse.jetty.client.AbstractHttpClientTransport,7
org.eclipse.jetty.client.HttpClient,10
org.eclipse.jetty.client.HttpClientTransport,7
org.eclipse.jetty.client.HttpRedirector,3
org.eclipse.jetty.client.HttpClientRedirectTest,3
org.eclipse.jetty.client.http.HttpReceiverOverHTTP,3
org.eclipse.jetty.client.http.HttpSenderOverHTTP,4
org.eclipse.jetty.client.HttpReceiver,7
org.eclipse.jetty.client.HttpSender,7
org.eclipse.jetty.websocket.jsr356.server.browser.JsrBrowserDebugTool,4
org.eclipse.jetty.websocket.jsr356.messages.TextPartialMessage,4
org.eclipse.jetty.server.SlowClientWithPipelinedRequestTest,3
org.eclipse.jetty.server.handler.ContextHandlerGetResourceTest,6
org.eclipse.jetty.spdy.server.http.HttpChannelOverSPDY,3
org.eclipse.jetty.server.handler.AllowSymLinkAliasChecker,5
org.eclipse.jetty.websocket.common.extensions.compress.ByteAccumulator,2
org.eclipse.jetty.websocket.common.extensions.compress.DeflateFrameExtension,2
org.eclipse.jetty.websocket.common.WebSocketRemoteEndpoint,17
org.eclipse.jetty.servlet.ServletHandler,2
org.eclipse.jetty.server.HttpServerTestBase,1
