ClassName,nbBugs
org.eclipse.jetty.servlets.MultipartFilterTest,222
org.eclipse.jetty.util.ssl.SslContextFactory,7
org.eclipse.jetty.server.ShutdownMonitor,10
org.eclipse.jetty.client.http.HttpChannelOverHTTP,149
org.eclipse.jetty.client.HttpClientTest,149
org.eclipse.jetty.annotations.AbstractDiscoverableAnnotationHandler,4
org.eclipse.jetty.annotations.AnnotationConfiguration,4
org.eclipse.jetty.annotations.AnnotationParser,4
org.eclipse.jetty.annotations.ClassInheritanceHandler,4
org.eclipse.jetty.annotations.ContainerInitializerAnnotationHandler,4
org.eclipse.jetty.annotations.RunAsAnnotationHandler,4
org.eclipse.jetty.annotations.WebFilterAnnotationHandler,4
org.eclipse.jetty.annotations.WebListenerAnnotationHandler,4
org.eclipse.jetty.annotations.WebServletAnnotationHandler,4
org.eclipse.jetty.annotations.TestAnnotationInheritance,4
org.eclipse.jetty.annotations.TestAnnotationParser,4
org.eclipse.jetty.annotations.TestServletAnnotations,4
org.eclipse.jetty.maven.plugin.MavenAnnotationConfiguration,4
org.eclipse.jetty.osgi.annotations.AnnotationConfiguration,4
org.eclipse.jetty.websocket.jsr356.server.deploy.ServerEndpointAnnotationHandler,4
org.eclipse.jetty.maven.plugin.AbstractJettyMojo,4
org.eclipse.jetty.maven.plugin.JettyEffectiveWebXml,4
org.eclipse.jetty.maven.plugin.JettyRunForkedMojo,4
org.eclipse.jetty.maven.plugin.MavenServerConnector,4
org.eclipse.jetty.maven.plugin.ServerSupport,4
org.eclipse.jetty.maven.plugin.Starter,4
org.eclipse.jetty.util.resource.FileResourceTest,2
org.eclipse.jetty.client.HttpClientStreamTest,12
org.eclipse.jetty.http.HttpParser,6
org.eclipse.jetty.servlets.GzipFilter,2
org.eclipse.jetty.util.ArrayTernaryTrie,2
org.eclipse.jetty.server.Request,4
org.eclipse.jetty.server.RequestTest,4
org.eclipse.jetty.util.ArrayTrie,4
org.eclipse.jetty.util.TreeTrie,4
org.eclipse.jetty.util.Trie,4
org.eclipse.jetty.websocket.client.io.UpgradeConnection,2
org.eclipse.jetty.websocket.client.io.WebSocketClientConnection,2
org.eclipse.jetty.websocket.server.WebSocketServerFactory,2
org.eclipse.jetty.server.handler.ContextHandler,1
org.eclipse.jetty.client.HttpClient,1
org.eclipse.jetty.client.HttpExchange,1
org.eclipse.jetty.client.TimeoutCompleteListener,1
org.eclipse.jetty.client.HttpClientTimeoutTest,1
org.eclipse.jetty.runner.Runner,2
org.eclipse.jetty.io.IdleTimeoutTest,1
org.eclipse.jetty.websocket.common.WebSocketSession,4
org.eclipse.jetty.util.thread.ScheduledExecutorScheduler,1
org.eclipse.jetty.proxy.ProxyServletTest,1
org.eclipse.jetty.servlet.RequestGetPartsTest,1
