ClassName,nbBugs
org.eclipse.jetty.websocket.DeflateFrameExtension,2
org.eclipse.jetty.websocket.TestClient,1
org.eclipse.jetty.websocket.WebSocketClient,2
org.eclipse.jetty.websocket.WebSocketClientFactory,1
org.eclipse.jetty.websocket.WebSocketConnectionD13,1
org.eclipse.jetty.websocket.WebSocketFactory,1
org.eclipse.jetty.websocket.WebSocketGeneratorD13,1
org.eclipse.jetty.websocket.WebSocketParserD13,1
org.eclipse.jetty.websocket.WebSocketClientTest,2
org.eclipse.jetty.websocket.WebSocketGeneratorD13Test,1
org.eclipse.jetty.websocket.WebSocketLoadD13Test,1
org.eclipse.jetty.websocket.WebSocketMessageD13Test,1
org.eclipse.jetty.websocket.WebSocketParserD13Test,1
org.eclipse.jetty.websocket.WebSocketBuffers,1
org.eclipse.jetty.websocket.WebSocketConnectionD06,1
org.eclipse.jetty.websocket.WebSocketGeneratorD06,1
org.eclipse.jetty.websocket.WebSocketParserD06,1
org.eclipse.jetty.servlet.listener.ELContextCleaner,4
org.eclipse.jetty.webapp.WebAppContext,4
org.eclipse.jetty.http.HttpParser,11
org.eclipse.jetty.servlets.GzipFilterDefaultTest,8
org.eclipse.jetty.servlets.gzip.GzipTester,8
org.eclipse.jetty.util.log.StdErrLog,1
org.eclipse.jetty.server.ResponseTest,23
org.eclipse.jetty.server.session.JDBCSessionManager,2
org.eclipse.jetty.server.session.JDBCSessionIdManager,1
org.eclipse.jetty.util.QuotedStringTokenizer,2
org.eclipse.jetty.plus.annotation.RunAs,1
org.eclipse.jetty.plus.annotation.RunAsCollection,1
org.eclipse.jetty.plus.webapp.PlusDecorator,1
org.eclipse.jetty.server.session.SessionValueSavingTest,2
org.eclipse.jetty.http.MimeTypes,4
org.eclipse.jetty.server.Response,4
org.eclipse.jetty.http.HttpFields,2
org.eclipse.jetty.util.Loader,3
org.eclipse.jetty.http.MimeTypesTest,2
org.eclipse.jetty.servlets.gzip.TestServletLengthStreamTypeWrite,1
org.eclipse.jetty.servlets.gzip.TestServletTypeStreamLengthWrite,1
org.eclipse.jetty.osgi.boot.utils.internal.DefaultBundleClassLoaderHelper,1
org.eclipse.jetty.http.PathMap,1
