ClassName,nbBugs
org.eclipse.jetty.websocket.DeflateFrameExtension,2
org.eclipse.jetty.websocket.WebSocketClient,2
org.eclipse.jetty.websocket.WebSocketConnectionD12,2
org.eclipse.jetty.websocket.WebSocketFactory,2
org.eclipse.jetty.websocket.WebSocketGeneratorD12,2
org.eclipse.jetty.websocket.WebSocketParserD12,2
org.eclipse.jetty.security.HashLoginService,29
org.eclipse.jetty.security.JDBCLoginService,29
org.eclipse.jetty.security.MappedLoginService,29
org.eclipse.jetty.security.PropertyUserStore,29
org.eclipse.jetty.websocket.FixedMaskGen,1
org.eclipse.jetty.websocket.RandomMaskGen,1
org.eclipse.jetty.websocket.WebSocketBuffers,1
org.eclipse.jetty.websocket.WebSocketConnectionD00,1
org.eclipse.jetty.websocket.WebSocketConnectionD06,1
org.eclipse.jetty.websocket.WebSocketConnectionD13,1
org.eclipse.jetty.websocket.WebSocketGeneratorD06,1
org.eclipse.jetty.websocket.WebSocketGeneratorD13,1
org.eclipse.jetty.websocket.WebSocketParserD00,1
org.eclipse.jetty.websocket.WebSocketParserD06,1
org.eclipse.jetty.websocket.WebSocketParserD13,1
org.eclipse.jetty.plus.webapp.EnvConfiguration,11
org.eclipse.jetty.webapp.DiscoveredAnnotation,11
org.eclipse.jetty.webapp.JettyWebXmlConfiguration,11
org.eclipse.jetty.webapp.StandardDescriptorProcessor,11
org.eclipse.jetty.webapp.WebAppClassLoader,11
org.eclipse.jetty.webapp.WebAppContext,11
org.eclipse.jetty.webapp.WebDescriptor,11
org.eclipse.jetty.util.log.StdErrLog,1
org.eclipse.jetty.http.HttpGenerator,11
org.eclipse.jetty.util.resource.JarFileResource,5
org.eclipse.jetty.xml.XmlConfiguration,2
org.eclipse.jetty.annotations.AnnotationParser,5
org.eclipse.jetty.http.HttpURI,4
org.eclipse.jetty.http.HttpURITest,4
