ClassName,nbBugs
org.eclipse.jetty.http.HttpContent,1
org.eclipse.jetty.server.ResourceCache,1
org.eclipse.jetty.server.Response,1
org.eclipse.jetty.server.ResourceCacheTest,1
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.servlet.DefaultServletTest,1
org.eclipse.jetty.server.handler.gzip.GzipHandler,10
org.eclipse.jetty.http.HttpGenerator,3
org.eclipse.jetty.http.HttpGeneratorServerHTTPTest,3
org.eclipse.jetty.http.HttpGeneratorServerTest,3
org.eclipse.jetty.server.HttpChannel,3
org.eclipse.jetty.server.HttpConnection,3
org.eclipse.jetty.server.handler.gzip.GzipDefaultTest,1
