ClassName,nbBugs
org.eclipse.jetty.webapp.WebAppContext,1
org.eclipse.jetty.start.Main,5
org.eclipse.jetty.servlets.DoSFilter,9
org.eclipse.jetty.servlets.QoSFilter,9
org.eclipse.jetty.server.handler.ContextHandler,4
org.eclipse.jetty.http.HttpFields,2
org.eclipse.jetty.http.HttpFieldsTest,2
org.eclipse.jetty.server.NCSARequestLog,1
org.eclipse.jetty.server.Request,2
org.eclipse.jetty.webapp.WebAppClassLoader,1
org.eclipse.jetty.server.session.AbstractSessionManager,2
org.eclipse.jetty.osgi.boot.utils.internal.DefaultBundleClassLoaderHelper,1
org.eclipse.jetty.osgi.boot.utils.internal.DefaultFileLocatorHelper,1
