ClassName,nbBugs
org.eclipse.jetty.http.HttpParser,1
org.eclipse.jetty.http.HttpFields,1
org.eclipse.jetty.http.HttpFieldsTest,1
org.eclipse.jetty.http.HttpGenerator,3
org.eclipse.jetty.http.HttpGeneratorServerTest,2
org.eclipse.jetty.server.HttpConnection,2
org.eclipse.jetty.annotations.AnnotationParser,3
org.eclipse.jetty.annotations.TestAnnotationParser,3
org.eclipse.jetty.server.AbstractNCSARequestLog,2
org.eclipse.jetty.server.HttpChannel,2
org.eclipse.jetty.server.HttpChannelState,4
org.eclipse.jetty.server.HttpOutput,3
org.eclipse.jetty.server.RequestLog,2
org.eclipse.jetty.server.Response,2
org.eclipse.jetty.server.handler.RequestLogHandler,3
org.eclipse.jetty.server.handler.BadRequestLogHandlerTest,2
org.eclipse.jetty.server.handler.RequestLogHandlerTest,2
org.eclipse.jetty.servlet.AsyncServletTest,2
org.eclipse.jetty.servlet.ServletRequestLogTest,2
org.eclipse.jetty.continuation.ContinuationTest,2
org.eclipse.jetty.http.spi.JettyHttpServer,1
org.eclipse.jetty.server.handler.ContextHandler,1
org.eclipse.jetty.server.handler.ContextHandlerCollection,1
org.eclipse.jetty.server.handler.ContextHandlerCollectionTest,1
org.eclipse.jetty.io.ssl.SslConnection,1
org.eclipse.jetty.server.Request,1
org.eclipse.jetty.spdy.StandardSession,1
org.eclipse.jetty.server.HttpOutputTest,1
