ClassName,nbBugs
org.eclipse.jetty.client.http.HttpChannelOverHTTP,189
org.eclipse.jetty.client.HttpClientTest,189
org.eclipse.jetty.servlet.DefaultServlet,12
org.eclipse.jetty.servlets.AsyncGzipFilter,11
org.eclipse.jetty.servlets.gzip.GzipHttpOutput,11
org.eclipse.jetty.servlets.GzipFilterDefaultTest,11
org.eclipse.jetty.servlets.gzip.GzipTester,11
org.eclipse.jetty.start.ConfigurationAssert,12
org.eclipse.jetty.nosql.NoSqlSessionManager,5
org.eclipse.jetty.nosql.mongodb.MongoSessionIdManager,6
org.eclipse.jetty.nosql.mongodb.MongoSessionManager,5
org.eclipse.jetty.server.session.JDBCSessionManager,5
org.eclipse.jetty.server.session.JdbcTestServer,5
org.eclipse.jetty.server.session.SessionInvalidateAndCreateTest,5
org.eclipse.jetty.server.session.StopSessionManagerPreserveSessionTest,5
org.eclipse.jetty.nosql.mongodb.MongoTestServer,5
org.eclipse.jetty.util.IteratingCallback,11
org.eclipse.jetty.websocket.client.blockhead.BlockheadServer,8
org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtension,8
org.eclipse.jetty.websocket.common.io.FrameFlusher,8
org.eclipse.jetty.websocket.common.message.MessageOutputStream,8
org.eclipse.jetty.websocket.common.GeneratorParserRoundtripTest,8
org.eclipse.jetty.websocket.common.GeneratorTest,8
org.eclipse.jetty.websocket.client.io.ConnectionManager,1
org.eclipse.jetty.websocket.server.PerMessageDeflateExtensionTest,5
org.eclipse.jetty.client.HttpReceiver,2
org.eclipse.jetty.client.HttpSender,2
org.eclipse.jetty.client.http.HttpSenderOverHTTP,2
org.eclipse.jetty.client.ConnectionPool,3
org.eclipse.jetty.client.LeakTrackingConnectionPool,3
org.eclipse.jetty.websocket.client.SessionTest,1
org.eclipse.jetty.websocket.client.TomcatServerQuirksTest,1
org.eclipse.jetty.websocket.common.io.LocalWebSocketSession,1
org.eclipse.jetty.start.Main,1
org.eclipse.jetty.start.Modules,3
org.eclipse.jetty.annotations.AnnotationConfiguration,1
org.eclipse.jetty.websocket.common.message.MessageInputStream,1
org.eclipse.jetty.websocket.common.message.MessageInputStreamTest,1
org.eclipse.jetty.websocket.common.WebSocketRemoteEndpoint,2
org.eclipse.jetty.websocket.jsr356.server.samples.echo.ConfiguredEchoSocket,1
org.eclipse.jetty.websocket.common.test.BlockheadServer,2
org.eclipse.jetty.client.http.HttpConnectionOverHTTP,1
org.eclipse.jetty.http.HttpGenerator,1
org.eclipse.jetty.client.util.InputStreamResponseListener,1
org.eclipse.jetty.server.handler.ContextHandler,1
org.eclipse.jetty.servlet.BaseHolder,1
org.eclipse.jetty.servlet.ServletContextHandler,1
org.eclipse.jetty.servlet.ServletHolder,1
org.eclipse.jetty.webapp.StandardDescriptorProcessor,1
