ClassName,nbBugs
org.eclipse.jetty.util.ssl.SslContextFactory,3
org.eclipse.jetty.client.ssl.SslBytesServerTest,2
org.eclipse.jetty.client.ssl.SslBytesTest,2
org.eclipse.jetty.io.ssl.SslConnection,3
org.eclipse.jetty.server.ShutdownMonitor,2
org.eclipse.jetty.websocket.server.WebSocketCloseTest,3
org.eclipse.jetty.websocket.server.IdleTimeoutTest,2
org.eclipse.jetty.websocket.server.WebSocketServletRFCTest,2
org.eclipse.jetty.http.HttpFields,3
org.eclipse.jetty.server.HttpChannel,1
org.eclipse.jetty.servlet.AsyncServletTest,1
org.eclipse.jetty.server.session.JDBCSessionIdManager,3
org.eclipse.jetty.server.session.JDBCSessionManager,3
org.eclipse.jetty.client.AuthenticationProtocolHandler,3
org.eclipse.jetty.client.HttpClient,3
org.eclipse.jetty.client.HttpConnection,3
org.eclipse.jetty.client.HttpDestination,5
org.eclipse.jetty.client.ProxyAuthenticationProtocolHandler,3
org.eclipse.jetty.client.HttpClientProxyTest,3
org.eclipse.jetty.server.AbstractNCSARequestLog,7
org.eclipse.jetty.server.session.HashSessionManager,1
org.eclipse.jetty.server.session.HashSessionManagerTest,1
org.eclipse.jetty.annotations.AnnotationConfiguration,2
org.eclipse.jetty.annotations.AnnotationParser,2
org.eclipse.jetty.maven.plugin.MavenAnnotationConfiguration,2
org.eclipse.jetty.client.HttpSender,2
org.eclipse.jetty.io.SelectorManager,1
org.eclipse.jetty.util.ConcurrentArrayQueue,1
org.eclipse.jetty.server.session.JdbcTestServer,1
org.eclipse.jetty.server.ShutdownMonitorTest,1
org.eclipse.jetty.client.util.InputStreamResponseListener,2
org.eclipse.jetty.client.HttpClientStreamTest,3
