ClassName,nbBugs
org.eclipse.jetty.server.AbstractHttpConnection,10
org.eclipse.jetty.http.HttpGenerator,21
org.eclipse.jetty.server.HttpConnection,13
org.eclipse.jetty.security.HashLoginService,35
org.eclipse.jetty.security.JDBCLoginService,35
org.eclipse.jetty.security.MappedLoginService,35
org.eclipse.jetty.security.PropertyUserStore,35
org.eclipse.jetty.security.ConstraintTest,35
org.eclipse.jetty.util.security.Credential,35
org.eclipse.jetty.test.DigestPostTest,35
org.eclipse.jetty.servlet.DefaultServlet,6
org.eclipse.jetty.servlet.DefaultServletTest,6
org.eclipse.jetty.server.AsyncHttpConnection,1
org.eclipse.jetty.client.SslBytesServerTest,2
org.eclipse.jetty.io.nio.SslConnection,2
org.eclipse.jetty.server.session.HashSessionManager,35
org.eclipse.jetty.util.ssl.SslContextFactoryTest,3
org.eclipse.jetty.http.HttpParser,31
org.eclipse.jetty.io.AbstractConnection,8
org.eclipse.jetty.security.jaspi.modules.FormAuthModule,1
org.eclipse.jetty.client.HttpDestination,2
org.eclipse.jetty.client.ProxyTunnellingTest,1
org.eclipse.jetty.server.Response,3
org.eclipse.jetty.server.ResponseTest,3
org.eclipse.jetty.server.HttpServerTestBase,4
org.eclipse.jetty.io.EndPoint,4
org.eclipse.jetty.util.log.Log,1
org.eclipse.jetty.server.ssl.SelectChannelServerSslTest,1
org.eclipse.jetty.servlets.CGI,1
org.eclipse.jetty.plus.security.DataSourceLoginService,2
org.eclipse.jetty.servlets.MultipartFilterTest,1
