ClassName,nbBugs
org.eclipse.jetty.http2.client.AsyncIOTest,1
org.eclipse.jetty.http2.server.HTTP2ServerConnectionFactory,1
org.eclipse.jetty.http2.server.HttpChannelOverHTTP2,1
org.eclipse.jetty.http2.client.FlowControlStrategyTest,2
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.client.HttpClientTest,10
org.eclipse.jetty.util.Loader,3
org.eclipse.jetty.util.resource.Resource,3
org.eclipse.jetty.client.util.InputStreamResponseListener,2
org.eclipse.jetty.start.StartArgs,1
org.eclipse.jetty.start.Version,1
org.eclipse.jetty.start.ConfigurationAssert,1
org.eclipse.jetty.start.ModulesTest,1
org.eclipse.jetty.jspc.plugin.JspcMojo,4
org.eclipse.jetty.util.ssl.AliasedX509ExtendedKeyManager,5
org.eclipse.jetty.util.ssl.SniX509ExtendedKeyManager,5
org.eclipse.jetty.util.ssl.SslContextFactory,5
org.eclipse.jetty.server.ssl.SslConnectionFactoryTest,1
org.eclipse.jetty.server.handler.gzip.GzipHandler,1
org.eclipse.jetty.proxy.AfterContentTransformer,1
org.eclipse.jetty.util.PathWatcher,2
org.eclipse.jetty.websocket.client.io.UpgradeConnection,1
org.eclipse.jetty.http.HttpGenerator,1
org.eclipse.jetty.session.infinispan.InfinispanSessionManager,1
org.eclipse.jetty.server.session.AbstractSameNodeLoadTest,1
org.eclipse.jetty.websocket.jsr356.ClientContainer,1
org.eclipse.jetty.websocket.jsr356.JsrSession,1
org.eclipse.jetty.websocket.jsr356.JsrSessionFactory,1
org.eclipse.jetty.websocket.jsr356.server.ServerContainer,1
org.eclipse.jetty.websocket.client.WebSocketClient,1
org.eclipse.jetty.websocket.common.WebSocketSession,1
org.eclipse.jetty.websocket.common.WebSocketSessionFactory,1
org.eclipse.jetty.websocket.common.scopes.SimpleContainerScope,1
org.eclipse.jetty.websocket.common.scopes.WebSocketContainerScope,1
org.eclipse.jetty.websocket.server.WebSocketServerFactory,1
org.eclipse.jetty.http2.server.HTTP2ServerTest,2
org.eclipse.jetty.security.PropertyUserStore,2
org.eclipse.jetty.security.ConstraintTest,1
org.eclipse.jetty.security.HashLoginService,1
org.eclipse.jetty.plus.security.DataSourceLoginService,1
org.eclipse.jetty.http2.client.HTTP2Client,2
