ClassName,nbBugs
org.eclipse.jetty.proxy.ProxyServletTest,16
org.eclipse.jetty.websocket.api.extensions.ExtensionConfig,1
org.eclipse.jetty.websocket.client.blockhead.BlockheadServer,1
org.eclipse.jetty.websocket.common.ConnectionState,1
org.eclipse.jetty.websocket.common.LogicalConnection,1
org.eclipse.jetty.websocket.common.events.EventDriverFactory,1
org.eclipse.jetty.websocket.common.extensions.WebSocketExtensionFactory,1
org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtension,1
org.eclipse.jetty.websocket.common.io.FrameFlusher,1
org.eclipse.jetty.websocket.common.io.FutureWriteCallback,1
org.eclipse.jetty.websocket.common.io.payload.PayloadProcessor,1
org.eclipse.jetty.websocket.common.message.MessageOutputStream,1
org.eclipse.jetty.websocket.common.message.MessageReader,1
org.eclipse.jetty.websocket.common.message.Utf8CharBuffer,1
org.eclipse.jetty.websocket.common.GeneratorParserRoundtripTest,1
org.eclipse.jetty.websocket.common.GeneratorTest,1
org.eclipse.jetty.websocket.common.ab.TestABCase1_1,1
org.eclipse.jetty.websocket.common.ab.TestABCase1_2,1
org.eclipse.jetty.websocket.common.extensions.AbstractExtensionTest,1
org.eclipse.jetty.websocket.common.extensions.ExtensionTool,1
org.eclipse.jetty.websocket.common.extensions.compress.DeflateFrameExtensionTest,1
org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtensionTest,1
org.eclipse.jetty.websocket.server.FrameCompressionExtensionTest,1
org.eclipse.jetty.websocket.server.PerMessageDeflateExtensionTest,1
org.eclipse.jetty.client.HttpClientTest,6
