ClassName,nbBugs
org.eclipse.jetty.http2.HTTP2Session,55
org.eclipse.jetty.http2.HTTP2Stream,24
org.eclipse.jetty.http2.server.HttpTransportOverHTTP2,10
org.eclipse.jetty.http2.HTTP2Connection,16
org.eclipse.jetty.http2.client.HTTP2Test,24
org.eclipse.jetty.http2.client.IdleTimeoutTest,2
org.eclipse.jetty.http2.server.CloseTest,3
org.eclipse.jetty.http2.server.HTTP2ServerTest,24
org.eclipse.jetty.http2.client.StreamResetTest,2
org.eclipse.jetty.servlets.PushCacheFilter,11
org.eclipse.jetty.http2.client.HTTP2Client,17
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.util.IteratingCallback,1
org.eclipse.jetty.http2.generator.HeadersGenerator,1
org.eclipse.jetty.http2.generator.PriorityGenerator,1
org.eclipse.jetty.http2.parser.HeadersBodyParser,1
org.eclipse.jetty.http2.server.AbstractHTTP2ServerConnectionFactory,3
org.eclipse.jetty.http2.server.HTTP2ServerConnectionFactory,1
org.eclipse.jetty.http2.hpack.HpackEncoder,2
org.eclipse.jetty.http2.parser.ContinuationBodyParser,2
org.eclipse.jetty.http2.client.HTTP2ClientConnectionFactory,6
org.eclipse.jetty.http2.generator.PushPromiseGenerator,1
org.eclipse.jetty.server.Request,1
org.eclipse.jetty.servlet.DispatcherForwardTest,1
org.eclipse.jetty.server.HttpChannelOverHttp,5
org.eclipse.jetty.http2.HTTP2Flusher,5
org.eclipse.jetty.http.HttpField,3
org.eclipse.jetty.proxy.ProxyServletTest,1
org.eclipse.jetty.http2.hpack.HpackDecoder,2
org.eclipse.jetty.http2.hpack.Huffman,1
org.eclipse.jetty.http2.hpack.HpackDecoderTest,1
org.eclipse.jetty.http2.parser.Parser,4
org.eclipse.jetty.http2.parser.ServerParser,3
org.eclipse.jetty.client.HttpClientStreamTest,1
org.eclipse.jetty.util.thread.ExecutionStrategy,1
org.eclipse.jetty.http.HttpFieldTest,1
