ClassName,nbBugs
org.eclipse.jetty.server.ssl.SSLEngineTest,12
org.eclipse.jetty.server.handler.ResourceHandler,44
org.eclipse.jetty.io.IOTest,2
org.eclipse.jetty.server.HttpServerTestBase,9
org.eclipse.jetty.jndi.java.TestJNDI,2
org.eclipse.jetty.servlet.DispatcherTest,2
org.eclipse.jetty.annotations.TestAnnotationInheritance,3
org.eclipse.jetty.annotations.TestAnnotationParser,3
org.eclipse.jetty.annotations.TestServletAnnotations,3
org.eclipse.jetty.rewrite.handler.RewriteHandlerTest,4
org.eclipse.jetty.rewrite.handler.RewritePatternRuleTest,4
org.eclipse.jetty.rewrite.handler.RewriteRegexRuleTest,4
org.eclipse.jetty.plus.jndi.TestNamingEntries,1
