ClassName,nbBugs
org.eclipse.jetty.client.ConnectionPool,2
org.eclipse.jetty.client.HttpDestination,2
org.eclipse.jetty.client.LeakTrackingConnectionPool,2
org.eclipse.jetty.client.MultiplexHttpDestination,2
org.eclipse.jetty.client.PoolingHttpDestination,2
org.eclipse.jetty.client.http.HttpDestinationOverHTTP,2
org.eclipse.jetty.client.HttpClientExplicitConnectionTest,2
org.eclipse.jetty.client.HttpClientTest,3
org.eclipse.jetty.client.HttpConnectionLifecycleTest,2
org.eclipse.jetty.client.HttpRequestAbortTest,2
org.eclipse.jetty.client.http.HttpDestinationOverHTTPTest,2
org.eclipse.jetty.client.http.HttpReceiverOverHTTPTest,2
org.eclipse.jetty.client.http.HttpSenderOverHTTPTest,2
org.eclipse.jetty.fcgi.client.http.HttpDestinationOverFCGI,2
org.eclipse.jetty.fcgi.client.http.MultiplexHttpDestinationOverFCGI,2
org.eclipse.jetty.proxy.ProxyServletTest,2
org.eclipse.jetty.proxy.ConnectHandler,1
org.eclipse.jetty.security.jaspi.JaspiTest,1
