ClassName,nbBugs
org.eclipse.jetty.client.TimeoutExchangeTest,1
org.eclipse.jetty.websocket.WebSocketFactory,1
org.eclipse.jetty.websocket.WebSocketParserD00,1
org.eclipse.jetty.webapp.WebAppContext,2
org.eclipse.jetty.servlet.DefaultServlet,7
org.eclipse.jetty.webapp.StandardDescriptorProcessor,41
org.eclipse.jetty.server.HttpServerTestBase,4
org.eclipse.jetty.server.ssl.SSLSelectChannelConnectorLoadTest,1
org.eclipse.jetty.client.HttpDestination,4
org.eclipse.jetty.client.ProxyTunnellingTest,4
org.eclipse.jetty.http.HttpParser,5
org.eclipse.jetty.servlets.MultipartFilterTest,8
org.eclipse.jetty.server.session.JDBCSessionIdManager,3
org.eclipse.jetty.server.session.JDBCSessionManager,3
org.eclipse.jetty.util.resource.JarFileResource,3
org.eclipse.jetty.webapp.WebInfConfiguration,1
org.eclipse.jetty.server.ConnectorTimeoutTest,5
org.eclipse.jetty.server.HttpServerTestFixture,5
org.eclipse.jetty.server.HttpConnection,6
org.eclipse.jetty.server.HttpOutput,6
org.eclipse.jetty.webapp.Ordering,4
org.eclipse.jetty.webapp.OrderingTest,4
org.eclipse.jetty.server.Dispatcher,2
org.eclipse.jetty.server.Request,2
org.eclipse.jetty.server.Server,2
org.eclipse.jetty.servlet.DispatcherTest,2
org.eclipse.jetty.servlet.ServletContextHandler,7
org.eclipse.jetty.webapp.WebDescriptor,7
org.eclipse.jetty.server.Response,3
org.eclipse.jetty.server.ResponseTest,3
org.eclipse.jetty.server.handler.ContextHandlerCollection,2
org.eclipse.jetty.server.handler.HandlerCollection,2
org.eclipse.jetty.server.session.AbstractSessionManager,4
org.eclipse.jetty.server.session.HashSessionManager,2
org.eclipse.jetty.deploy.providers.WebAppProvider,1
org.eclipse.jetty.servlet.ErrorPageErrorHandler,2
org.eclipse.jetty.util.resource.Resource,1
org.eclipse.jetty.servlet.ServletHandler,1
org.eclipse.jetty.webapp.WebAppClassLoader,1
org.eclipse.jetty.http.HttpGenerator,1
