ClassName,nbBugs
org.eclipse.jetty.security.authentication.DigestAuthenticator,2
org.eclipse.jetty.util.B64Code,2
org.eclipse.jetty.server.session.JDBCSessionManager,2
org.eclipse.jetty.server.session.AbstractSessionManager,5
org.eclipse.jetty.xml.XmlConfiguration,3
org.eclipse.jetty.osgi.boot.internal.serverfactory.DefaultJettyAtJettyHomeHelper,4
org.eclipse.jetty.server.HttpConnection,5
org.eclipse.jetty.server.HttpOutput,5
org.eclipse.jetty.server.Response,8
org.eclipse.jetty.security.UserAuthentication,1
org.eclipse.jetty.security.authentication.SessionAuthentication,1
org.eclipse.jetty.server.ResponseTest,3
org.eclipse.jetty.webapp.StandardDescriptorProcessor,1
org.eclipse.jetty.server.handler.ContextHandler,2
org.eclipse.jetty.webapp.WebAppClassLoader,1
org.eclipse.jetty.server.Request,1
org.eclipse.jetty.security.PropertyUserStore,1
