ClassName,nbBugs
org.eclipse.jetty.webapp.WebAppContext,5
org.eclipse.jetty.server.Request,5
org.eclipse.jetty.server.Server,5
org.eclipse.jetty.webapp.ClasspathPattern,3
org.eclipse.jetty.util.log.StdErrLog,1
org.eclipse.jetty.http.HttpGenerator,6
org.eclipse.jetty.util.ajax.JSON,1
org.eclipse.jetty.util.QuotedStringTokenizer,2
org.eclipse.jetty.start.Main,3
org.eclipse.jetty.servlets.DoSFilter,7
org.eclipse.jetty.http.HttpParser,15
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.server.session.AbstractSessionManager,1
