ClassName,nbBugs
org.eclipse.jetty.jndi.DataSourceCloser,8
org.eclipse.jetty.plus.webapp.EnvConfiguration,8
org.eclipse.jetty.server.Handler,8
org.eclipse.jetty.server.handler.ContextHandler,8
org.eclipse.jetty.server.handler.HandlerWrapper,8
org.eclipse.jetty.servlet.FilterMapping,8
org.eclipse.jetty.servlet.ServletContextHandler,8
org.eclipse.jetty.http.HttpParser,5
org.eclipse.jetty.xml.XmlConfiguration,3
org.eclipse.jetty.osgi.boot.internal.serverfactory.ServerInstanceWrapper,2
org.eclipse.jetty.jndi.ContextFactory,1
org.eclipse.jetty.jndi.java.TestJNDI,1
org.eclipse.jetty.server.HttpServerTestBase,4
org.eclipse.jetty.security.SpnegoLoginService,3
org.eclipse.jetty.security.SecurityHandler,1
org.eclipse.jetty.security.authentication.DeferredAuthentication,2
org.eclipse.jetty.server.session.AbstractSessionManager,4
org.eclipse.jetty.util.component.FileDestroyable,1
org.eclipse.jetty.http.HttpFields,2
org.eclipse.jetty.http.HttpFieldsTest,2
