ClassName,nbBugs
org.eclipse.jetty.spdy.server.http.ServerHTTPSPDYTest,1
org.eclipse.jetty.websocket.server.RequestHeadersTest,2
org.eclipse.jetty.websocket.server.ServletWebSocketRequest,2
org.eclipse.jetty.servlet.ServletHandler,3
org.eclipse.jetty.http.HttpParser,3
org.eclipse.jetty.proxy.ProxyTunnellingTest,3
org.eclipse.jetty.util.ArrayTernaryTrie,1
org.eclipse.jetty.util.IteratingCallback,13
org.eclipse.jetty.server.HttpInput,2
org.eclipse.jetty.server.HttpOutput,7
org.eclipse.jetty.server.HttpChannel,3
org.eclipse.jetty.server.HttpConnection,4
org.eclipse.jetty.server.Response,3
org.eclipse.jetty.server.ResponseTest,5
org.eclipse.jetty.spdy.server.http.HttpTransportOverSPDY,3
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.websocket.server.HandshakeRFC6455,5
org.eclipse.jetty.websocket.server.WebSocketServerFactory,5
org.eclipse.jetty.websocket.servlet.ServletUpgradeResponse,5
org.eclipse.jetty.osgi.boot.AbstractWebAppProvider,5
org.eclipse.jetty.runner.Runner,2
org.eclipse.jetty.proxy.ProxyServletTest,3
org.eclipse.jetty.osgi.boot.internal.serverfactory.DefaultJettyAtJettyHomeHelper,1
org.eclipse.jetty.osgi.boot.internal.webapp.ServiceWatcher,1
org.eclipse.jetty.osgi.boot.utils.BundleFileLocatorHelper,1
org.eclipse.jetty.osgi.boot.utils.internal.DefaultFileLocatorHelper,1
org.eclipse.jetty.server.Request,1
org.eclipse.jetty.security.JDBCLoginService,1
