Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,DefaultRuntimeUISupport,1,0,2,2,16,4,0,1,0.0,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,IAlternativeRuntimeUISupport,0,0,2,0,7,2,1,0,-1.0,1,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,IHelpContextIds,82,82,0,0,86,0,0,0,-1.0,32,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,IPDEUIConstants,14,0,0,0,19,0,1,0,-1.0,2,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,IPreferenceConstants,9,9,0,0,11,0,1,0,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,OpenPDEPerspectiveAction,0,0,2,2,17,3,0,0,-1.0,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,PDELabelProvider,1,0,47,27,430,142,0,0,0.40425531914893614,14,2
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,PDEPerspective,1,0,7,2,58,7,0,0,0.2857142857142857,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,PDEPlugin,6,0,29,25,199,50,0,1,0.2413793103448276,202,7
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui,PDEPluginImages,145,133,6,3,217,7,0,0,0.5,36,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.codegen,AttributeClassCodeGenerator,13,0,18,3,358,100,0,1,0.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.codegen,JavaCodeGenerator,3,0,10,8,86,18,2,0,0.0,4,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.codegen,StructuredJavaCodeGenerator,0,0,3,3,21,3,0,1,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,CheckboxTableSection,1,0,11,5,44,12,0,2,1.0,2,2
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,PartAdapter,0,0,5,4,18,6,0,0,-1.0,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,DefaultPageDialog,2,0,5,4,26,5,0,0,0.6,1,2
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,FormOutlinePage,2,0,19,16,99,29,0,0,0.3157894736842105,0,3
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,BasicContentProvider,0,0,4,4,14,4,0,0,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,BasicLabelProvider,0,0,2,2,8,2,0,0,-1.0,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,IModelUndoManager,0,0,9,9,49,9,2,0,-1.0,1,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,IOpenablePropertySource,0,0,2,2,4,2,0,0,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,IPDEEditorPage,0,0,8,2,10,8,2,0,-1.0,5,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,ModelDataTransfer,4,1,6,2,70,10,0,0,1.0,6,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,ModelUndoManager,14,0,22,11,157,40,0,1,0.09090909090909091,0,3
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,ModifiedTextPropertyDescriptor,0,0,2,2,10,3,0,0,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,NullUndoManager,0,0,9,9,28,11,0,1,-1.0,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,PDEChildFormPage,1,0,11,10,37,11,0,2,0.2727272727272727,0,1
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,PDEEditorContributor,18,5,37,34,220,51,0,0,0.24324324324324326,2,4
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,GlobalAction,1,0,3,3,13,3,1,0,0.6666666666666666,0,0
eclipse.pde.ui-20040128a,org.eclipse.pde.internal.ui.editor,ClipboardAction,0,0,3,3,14,5,3,1,-1.0,0,0
