Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFile,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFolder,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveProject,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFile,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFolder,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveProject,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,setClasspath,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,setClasspath,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,computePluginEntries,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,computePluginEntries,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,addDependency,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,addDependency,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,addDependency,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,addFragmentsWithSource,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,addSourceAndLibraries,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,createLibraryEntry,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,expandLibraryName,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,getSourceAnnotation,Complex Conditional
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,getSourceAnnotation,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ClasspathUtilCore,resolveLibraryInFragments,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,CoreSorter,quickSort,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,EclipseHomeInitializer,resetEclipseHomeVariables,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,EclipseHomeInitializer,createEclipseRelativeHome,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,getFragmentsFor,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,loadModels,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ExternalModelManager,shutdown,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ModelEntry,usesContainers,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ModelEntry,updateUnknownClasspathContainer,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ModelEntry,isRequired,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,ModelProviderEvent,ModelProviderEvent,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,NLResourceHelper,NLResourceHelper,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,compare,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,compare,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,findPlugin,Complex Conditional
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,findPlugin,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,getResourceString,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,loadSettings,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,initializeDefaultPluginPreferences,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,initializeDefaultPluginPreferences,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDECore,initializeDefaultPluginPreferences,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,decipherLabel,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,decipherLabel,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,decipherLabel,Long Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,decipherLabel,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationElement,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationElement,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationElement,Long Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationElement,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationElement,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationProperty,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationProperty,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readConfigurationProperty,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Long Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtension,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtensionPoint,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtensionPoint,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtensionPoint,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readExtensionPoint,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readLibrary,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readLibrary,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readLibrary,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginDescriptor,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginDescriptor,Long Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginDescriptor,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginFragment,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginFragment,Long Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginFragment,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginPrerequisite,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginPrerequisite,Long Identifier
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginPrerequisite,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginRegistry,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheReader,readPluginRegistry,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeLabel,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeConfigurationElement,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeConfigurationElement,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeConfigurationProperty,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeExtension,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeExtension,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeExtensionPoint,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeExtensionPoint,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeHeaderInformation,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeLibrary,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writeLibrary,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginDescriptor,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginDescriptor,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginFragment,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginFragment,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginPrerequisite,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PDERegistryCacheWriter,writePluginRegistry,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PluginModelManager,handleModelsChanged,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PluginModelManager,updateTable,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PluginModelManager,updateTable,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PluginModelManager,updateAffectedEntries,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,PluginPathFinder,getLinks,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,RegistryLoader,loadFromDirectories,Long Parameter List
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,RegistryLoader,loadFromDirectories,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,RegistryLoader,loadFromDirectories,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,RequiredPluginsClasspathContainer,verifyWithAttachmentManager,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,initializeStates,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,initializeStates,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,persistStates,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,addUniqueEntries,Complex Conditional
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,addUniqueEntries,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,createProxyProject,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SearchablePluginsManager,findPackageFragmentRoot,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceAttachmentManager,initialize,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceDOMParser,startElement,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceDOMParser,startElement,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceDOMParser,endElement,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceLocationManager,initializeExtensionLocations,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,SourceLocationManager,reinitializeClasspathVariables,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,getRelativePluginList,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,savePlatformConfiguration,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,savePlatformConfiguration,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,createFeatureEntries,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,loadPrimaryFeatureModel,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatform,loadPrimaryFeatureModel,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,LocalSite,getRelativePluginList,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TargetPlatformRegistryLoader,load,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TracingOptionsManager,getOptions,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TracingOptionsManager,openInputStream,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,TracingOptionsManager,openInputStream,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,createModel,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,handleFileDelta,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,initializeWorkspacePluginModels,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,initializeWorkspacePluginModels,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,isJavaPluginProjectWithSource,Long Statement
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,isSupportedFile,Complex Conditional
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,loadWorkspaceModel,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceModelManager,loadFeatureModel,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core,WorkspaceResourceHelper,resourceChanged,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Complex Conditional
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,createEscapedValue,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,BuildEntry,write,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,WorkspaceBuildModel,getContents,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.build,WorkspaceBuildModel,save,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,AbstractFeatureModel,load,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,AbstractFeatureModel,load,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,parse,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,computeImports,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,setFeatureInfo,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,restoreProperty,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,reset,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,write,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,Feature,write,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureChild,parse,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureChild,restoreProperty,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureChild,write,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureData,exists,Magic Number
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureInstallHandler,parse,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureObject,getIntegerAttribute,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureObject,getWritableString,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureObject,getWritableString,Missing default
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureURL,parse,Complex Method
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,FeatureURLElement,parse,Empty catch clause
eclipse.pde.ui-20030206,org.eclipse.pde.internal.core.feature,WorkspaceFeatureModel,getContents,Empty catch clause
