ClassName,nbBugs
org.eclipse.pde.runtime.src.org.eclipse.pde.internal.runtime.logview.LogEntry,1
org.eclipse.pde.runtime.src.org.eclipse.pde.internal.runtime.logview.LogViewLabelProvider,1
