ClassName,nbBugs
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.commands.CommandList,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ICoreConstants,4
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.PluginModelManager,4
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.builders.BundleErrorReporter,3
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.util.ManifestUtils,2
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.tools.OrganizeManifest,2
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.contentassist.ManifestContentAssistProcessor,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ClasspathHelper,3
