ClassName,nbBugs
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.plugin.JavaAttributeWizardPage,51
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ExternalModelManager,22
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.product.BaseManifestOperation,9
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.tools.OrganizeManifest,9
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.tools.OrganizeManifestsAction,9
org.eclipse.pde.runtime.src.org.eclipse.pde.internal.runtime.registry.RegistryBrowserLabelProvider,1
org.eclipse.pde.ui.tests.src.org.eclipse.pde.ui.tests.target.AllTargetTests,1
