ClassName,nbBugs
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.provisioner.p2.P2TargetProvisionerWizard,2
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.tools.ConvertProjectToPluginOperation,1
