ClassName,nbBugs
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.PluginExtensionPoint,3
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ExtensionsHandler,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.PDEState,2
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.PDEStateHelper,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.Fragment,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.Plugin,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.PluginBase,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.PluginElement,1
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.plugin.PluginExtension,1
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.search.SearchResult,1
org.eclipse.pde.junit.runtime.src.org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,1
