ClassName,nbBugs
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.plugin.ImportPackageSection,5
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ExternalModelManager,2
