ClassName,nbBugs
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.ICoreConstants,4
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.PDEState,4
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.builders.ManifestConsistencyChecker,4
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.converter.PDEPluginConverter,4
org.eclipse.pde.core.src_ant.org.eclipse.pde.internal.core.ant.ConvertSchemaToHTML,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.OpenManifestAction,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.feature.FeatureEditor,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.plugin.CreateManifestOperation,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.plugin.ManifestEditor,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.ContainerRenameParticipant,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.CreateHeaderChangeOperation,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.ManifestPackageMoveParticipant,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.ManifestTypeMoveParticipant,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.PDEMoveParticipant,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.PDERenameParticipant,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.refactoring.RenamePluginProcessor,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.plugin.NewLibraryPluginCreationOperation,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.product.BaseManifestOperation,4
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.wizards.tools.OrganizeManifest,4
org.eclipse.ui.views.log.src.org.eclipse.ui.internal.views.log.EventDetailsDialog,5
