ClassName,nbBugs
org.eclipse.pde.core.src.org.eclipse.pde.internal.core.PluginModelManager,8
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.editor.plugin.ManifestEditor,2
org.eclipse.pde.ui.src.org.eclipse.pde.internal.ui.correction.ResolutionGenerator,1
