Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,1,0,23,2,299,56,0,0,0.2608695652173913,1,3
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.builder.tests,ApiProblem,1,0,3,3,36,3,0,0,0.0,1,1
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,0,0,12,6,189,33,0,0,-1.0,0,3
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,AllDeltaTests,0,0,2,2,27,2,0,0,-1.0,0,0
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,0,0,11,11,350,12,0,1,-1.0,0,5
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,0,0,12,12,390,13,0,1,-1.0,0,7
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,ClassDeltaTests,1,0,118,118,2502,127,0,1,0.9745762711864406,0,10
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,MyDeltaVisitor,1,0,3,3,28,7,0,0,0.0,0,1
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,DeltaTestSetup,7,0,13,3,140,23,9,0,0.3076923076923077,0,5
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,EnumDeltaTests,0,0,11,11,202,12,0,1,-1.0,0,6
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,FieldDeltaTests,0,0,40,40,861,41,0,1,-1.0,0,7
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,InterfaceDeltaTests,0,0,26,26,551,27,0,1,-1.0,0,6
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,MethodDeltaTests,0,0,57,57,1203,58,0,1,-1.0,0,8
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,MixedTypesDeltaTests,0,0,15,15,269,16,0,1,-1.0,0,5
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.comparator.tests,RestrictionsDeltaTests,0,0,4,4,44,5,0,1,-1.0,0,6
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ApiDescriptionTests,5,4,77,71,752,79,0,0,0.37662337662337664,0,19
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ElementDescription,4,4,2,2,17,2,0,0,1.0,0,1
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ApiFilterStoreTests,3,0,10,9,219,10,0,0,0.9,0,11
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ApiProfileTests,0,0,14,13,230,23,0,0,-1.0,0,10
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ClassFileContainerTests,0,0,22,17,182,25,0,0,-1.0,0,4
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ClassFileScannerTests,6,0,48,45,473,60,0,0,0.5208333333333334,0,11
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ComponentManifestTests,0,0,4,4,47,5,0,0,-1.0,0,4
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ElementDescriptorTests,0,0,31,31,313,31,0,0,-1.0,0,7
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,ExportComponentTests,0,0,3,2,107,16,0,0,-1.0,0,14
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,StubComponentTests,0,0,2,1,90,12,0,0,-1.0,0,12
eclipse.pde.ui-20080327-1300,org.eclipse.pde.api.tools.model.tests,TagScannerTests,2,0,52,47,759,52,0,0,0.15384615384615385,0,9
