Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,OverlayIcon,6,2,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,OverlayIcon,6,2,3
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,drawBottomLeft,12,4,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,drawBottomRight,12,4,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,drawCompositeImage,10,6,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,drawTopLeft,12,4,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,drawTopRight,12,4,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,OverlayIcon,getSize,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,PDERuntimePlugin,10,1,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getActivePage,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getActiveWorkbenchShell,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getActiveWorkbenchWindow,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getDefault,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getInstallLocation,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getPluginId,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getResourceBundle,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getResourceString,12,2,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,getWorkspace,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,internalGetActivePage,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePlugin,startup,5,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,create,3,1,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,createManaged,5,1,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,get,3,1,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,makeIconURL,11,1,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,manage,5,1,2
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime.logview,LogView,LogView,3,1,0
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime.logview,LogView,createPartControl,66,2,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime.logview,LogView,menuAboutToShow,3,1,1
eclipse.pde.ui-20010326a,org.eclipse.pde.internal.runtime.logview,LogView,run,3,1,0
