Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IBaseModel,dispose,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IBaseModel,isDisposed,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IBaseModel,isEditable,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IBaseModel,isValid,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IEditable,isEditable,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IEditable,isDirty,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IEditable,save,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IEditable,setDirty,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IEditableModel,save,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IIdentifiable,getId,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IIdentifiable,setId,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,getResourceString,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,getUnderlyingResource,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,isLoaded,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,isInSync,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,getTimeStamp,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,load,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,load,0,1,2
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,reload,0,1,2
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModel,isReconcilingModel,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangeProvider,addModelChangedListener,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangeProvider,fireModelChanged,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangeProvider,fireModelObjectChanged,0,1,4
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangeProvider,removeModelChangedListener,0,1,1
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangedEvent,getChangeProvider,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangedEvent,getChangedObjects,0,1,0
eclipse.pde.ui-20060412-0800,org.eclipse.pde.core,IModelChangedEvent,getChangedProperty,0,1,0
