Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,AbstractStructuredCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,BooleanSelectionCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,BooleanSelectionCommand,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,CheckCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,CheckCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,CheckCommand,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ChoiceSelectionCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ChoiceSelectionCommand,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,EditorCommandTarget,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ExpansionCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ExpansionCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ExpansionCommand,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,FocusCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,FocusCommand,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,KeyCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,KeyCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,Macro,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommand,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommand,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommandShell,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommandShell,Unexploited Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommandShell,Missing Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommandShell,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroCommandShell,Insufficient Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,NestedShell,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroIndex,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroIndex,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroInstruction,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroInstruction,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroManager,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroManager,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroManager,Insufficient Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,DisplayListener,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroPlugin,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroUtil,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,MacroUtil,Insufficient Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ModifyCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ModifyCommand,Cyclic-Dependent Modularization
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,StructuredSelectionCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,StructuredSelectionCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ToggleStructuredCommand,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ViewCommandTarget,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,WaitCommand,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,JobListener,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,WidgetIdentifier,Deficient Encapsulation
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,WindowCommandTarget,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,WizardCommandTarget,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,WizardCommandTarget,Broken Hierarchy
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,DefaultIndexHandler,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,DefaultWidgetResolver,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,IndexAction,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,ExistingProvider,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,NewMacroPage,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,PlaybackAction,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,RecordAction,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.internal.ui.tests.macro,StopAction,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.ui.tests,AllPDETests,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.ui.tests,NewProjectTestCase,Unutilized Abstraction
eclipse.pde.ui-20070326_perf32x,org.eclipse.pde.ui.tests,PDETestCase,Unutilized Abstraction
