Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,BuildPathUtilCore,setBuildPath,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,BuildPathUtilCore,resolveLibraryInFragments,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,BuildPathUtilCore,addFragments,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,BuildPathUtilCore,addJRE,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,CoreSorter,quickSort,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,EclipseHomeInitializer,initialize,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,EclipseHomeInitializer,initialize,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,getPluginPaths,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,processPluginDirectories,Long Parameter List
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,initializePlatformPath,Complex Conditional
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ModelEntry,isRequired,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,ModelProviderEvent,ModelProviderEvent,Long Parameter List
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,NLResourceHelper,NLResourceHelper,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PDECore,compare,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PDECore,compare,Long Parameter List
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PDECore,getResourceString,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PDECore,loadSettings,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PDECore,initializeDefaultPluginPreferences,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginModelManager,handleModelsChanged,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginModelManager,updateTable,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginModelManager,updateTable,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginModelManager,updateAffectedEntries,Empty catch clause
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,addToClasspathEntries,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,addToClasspathEntries,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,getFragmentEntry,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,createLibraryEntry,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,createLibraryEntry,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,getSourceAnnotation,Magic Number
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,isAlreadyPresent,Complex Conditional
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,isAlreadyPresent,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,PluginPathUpdater,expandLibraryName,Complex Method
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,SourceLocationManager,initializeExtensionLocations,Long Statement
eclipse.pde.ui-20021016,org.eclipse.pde.internal.core,TracingOptionsManager,getOptions,Empty catch clause
