Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,DefaultRuntimeUISupport,1,0,2,2,16,4,0,1,0.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,IAlternativeRuntimeUISupport,0,0,2,0,7,2,1,0,-1.0,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,IHelpContextIds,82,82,0,0,86,0,0,0,-1.0,35,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,IPDEUIConstants,14,0,0,0,19,0,1,0,-1.0,2,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,IPreferenceConstants,15,15,0,0,17,0,1,0,-1.0,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,OpenPDEPerspectiveAction,0,0,2,2,17,3,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,PDELabelProvider,1,0,47,27,430,142,0,0,0.40425531914893614,15,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,PDEPerspective,1,0,7,2,58,7,0,0,0.2857142857142857,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,PDEPlugin,5,0,34,30,215,53,0,1,0.20588235294117646,212,7
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui,PDEPluginImages,145,133,6,3,217,7,0,0,0.5,35,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.codegen,AttributeClassCodeGenerator,13,0,18,3,354,98,0,1,0.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.codegen,JavaCodeGenerator,3,0,10,8,86,18,2,0,0.0,4,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.codegen,StructuredJavaCodeGenerator,0,0,3,3,21,3,0,1,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,CheckboxTableSection,1,0,11,5,44,12,0,2,1.0,2,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PartAdapter,0,0,5,4,18,6,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,DefaultPageDialog,2,0,5,4,26,5,0,0,0.6,1,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,FormOutlinePage,2,0,19,16,99,29,0,0,0.3157894736842105,0,3
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,BasicContentProvider,0,0,4,4,14,4,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,BasicLabelProvider,0,0,2,2,8,2,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,IModelUndoManager,0,0,9,9,49,9,2,0,-1.0,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,IOpenablePropertySource,0,0,2,2,4,2,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,IPDEEditorPage,0,0,8,2,10,8,2,0,-1.0,6,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ModelDataTransfer,4,1,6,2,70,10,0,0,1.0,6,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ModelUndoManager,14,0,22,11,157,40,0,1,0.09090909090909091,0,3
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ModifiedTextPropertyDescriptor,0,0,2,2,10,3,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,NullUndoManager,0,0,9,9,28,11,0,1,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEChildFormPage,1,0,11,10,37,11,0,2,0.2727272727272727,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEEditorContributor,18,5,37,34,220,51,0,0,0.24324324324324326,2,4
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,GlobalAction,1,0,3,3,13,3,1,0,0.6666666666666666,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ClipboardAction,0,0,3,3,14,5,3,1,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,CutAction,0,0,2,2,9,2,0,2,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,CopyAction,0,0,2,2,9,2,0,2,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PasteAction,0,0,2,2,9,2,0,2,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SaveAction,0,0,3,3,13,5,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,RevertAction,0,0,3,3,13,5,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEFormPage,6,0,37,35,140,46,1,1,0.2972972972972973,16,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEFormSection,1,0,4,3,18,5,1,0,0.5,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEMultiPageContentOutline,4,0,17,17,73,23,0,0,0.35294117647058826,1,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEMultiPageEditor,21,5,85,62,606,174,1,0,0.11764705882352941,10,11
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ElementListener,0,0,5,5,15,5,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEMultiPagePropertySheet,8,0,17,11,119,33,0,0,0.0,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PageRec,2,0,1,0,8,2,0,0,0.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEMultiPageXMLEditor,0,0,6,2,98,17,0,1,-1.0,0,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,UTF8FileDocumentProvider,0,0,3,1,82,11,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDEMultiSelectionProvider,3,0,9,8,42,14,0,0,0.2222222222222222,2,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PDESourcePage,9,3,37,28,209,56,1,1,0.2702702702702703,4,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,DocumentListener,0,0,2,2,9,3,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PropertiesAction,2,1,2,2,24,2,0,0,0.0,1,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,StorageDocumentProvider,0,0,4,2,32,6,0,1,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,StreamDocumentProvider,2,0,11,4,54,13,2,0,0.7272727272727273,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,StructuredViewerSection,1,0,12,4,76,16,3,1,0.25,0,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SystemFileDocumentProvider,0,0,6,2,44,10,0,1,-1.0,0,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SystemFileEditorInput,2,0,12,12,41,13,0,0,0.3333333333333333,2,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SystemFileEditorInputFactory,0,0,2,2,16,2,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SystemFileMarkerAnnotationModel,5,0,10,4,124,26,0,0,0.3,0,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ResourceChangeListener,0,0,1,1,14,2,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,ResourceDeltaVisitor,0,0,1,1,12,2,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,SystemFileStorage,1,0,8,8,36,8,0,0,0.25,1,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,TableSection,1,0,12,6,51,13,0,2,0.9166666666666666,2,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PartAdapter,0,0,5,5,18,6,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,TreeSection,1,0,9,5,39,10,0,2,1.0,2,2
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,PartAdapter,0,0,4,4,15,5,0,0,-1.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,XMLConfiguration,4,0,9,7,52,12,0,0,0.4444444444444444,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,XMLDoubleClickStrategy,1,0,5,2,82,18,0,0,0.4,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor,XMLSourcePage,1,0,3,2,16,4,0,2,0.0,0,1
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor.build,AddLibraryDialog,8,0,16,11,106,21,0,0,0.25,1,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor.build,DuplicateStatusValidator,0,0,1,1,10,5,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor.build,TableContentProvider,0,0,1,1,8,2,0,0,-1.0,0,0
eclipse.pde.ui-20031118a,org.eclipse.pde.internal.ui.editor.build,TableLabelProvider,0,0,2,2,8,2,0,0,-1.0,0,0
