Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getSourceContents,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getFileContentAsString,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Complex Method
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployUsageTest,Long Parameter List
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployTagTest,Long Parameter List
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProject,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProject,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployLeakTest,Long Parameter List
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlySpecificProblemsFor,Complex Method
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,enableVersionNumberOptions,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,expectingOnlyProblemsFor,Complex Method
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,expectingOnlyProblemsFor,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,expectingOnlyProblemsFor,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,expectingOnlySpecificProblemsFor,Complex Method
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,getAllTestClasses,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiProblem,ApiProblem,Long Parameter List
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,addProject,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,addProject,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,addProject,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,getMarkersFor,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,resetWorkspace,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,testAnalyzer,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,ApiDescriptionTests,getWorkspaceLocation,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,ApiDescriptionTests,testCleanVisit,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,ApiDescriptionTests,testCleanVisit,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,getBaselineLocation,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,getWorkspaceLocation,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,testFullBuild,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,testFullBuild,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,testCleanFullBuild,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,testCleanFullBuild,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,PerformanceTest,createExistingProject,Long Statement
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,PerformanceTest,assertProblems,Complex Method
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,test6,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test1,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test2,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test4,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test5,Magic Number
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test6,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test7,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,test8,Empty catch clause
