Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,ApiBuilderTest,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getSourceContents,9,2,2
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getFileContentAsString,22,2,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getEnv,3,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblems,3,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblemsFor,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingNoProblemsFor,11,3,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getDefaultProblemIdSet,10,3,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlyProblemsFor,25,10,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProject,13,1,2
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertSource,13,1,3
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployUsageTest,22,2,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployTagTest,20,2,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProject,24,4,3
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProjects,15,4,2
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,createExistingProject,32,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,queryOverwrite,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,doBuild,29,6,2
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,deployLeakTest,21,3,7
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getTestCompliance,3,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,assertProblems,2,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,setExpectedProblemIds,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,setExpectedMessageArgs,3,1,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getTestingProjectName,0,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getDefaultProblemId,0,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getExpectedProblemIds,6,2,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getExpectedMessageArgs,3,1,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,expectingOnlySpecificProblemFor,3,1,2
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,getProblemId,6,2,1
