Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTest,8,4,56,4,803,112,0,0,0.23214285714285715,1,9
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiBuilderTests,1,0,23,2,299,56,1,0,0.2608695652173913,1,3
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiProblem,1,0,3,3,36,3,0,0,0.0,3,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,ApiTestingEnvironment,0,0,13,7,200,35,0,0,-1.0,0,3
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,OSGiLessAnalysisTests,0,0,1,1,24,2,0,0,-1.0,0,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests,UsageLeakTests,0,0,29,29,154,29,0,1,-1.0,0,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,ApiDescriptionTests,0,0,4,3,47,6,0,1,-1.0,1,6
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,FullSourceBuildTests,0,0,6,4,85,16,0,1,-1.0,1,3
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.builder.tests.performance,PerformanceTest,0,0,25,3,368,45,2,0,-1.0,2,10
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AllDeltaTests,0,0,2,2,27,2,0,0,-1.0,0,0
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,0,0,11,11,350,12,0,1,-1.0,0,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,0,0,17,17,503,18,0,1,-1.0,0,7
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,ClassDeltaTests,1,0,132,132,2851,141,0,1,0.9772727272727273,0,11
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,MyDeltaVisitor,1,0,3,3,28,7,0,0,0.0,0,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,DeltaTestSetup,8,0,13,3,145,24,9,0,0.3076923076923077,0,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,EnumDeltaTests,0,0,15,15,282,16,0,1,-1.0,0,7
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,FieldDeltaTests,0,0,56,56,1236,57,0,1,-1.0,0,8
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,InterfaceDeltaTests,0,0,27,27,578,28,0,1,-1.0,0,6
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,MethodDeltaTests,0,0,81,81,1707,82,0,1,-1.0,0,8
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,MixedTypesDeltaTests,0,0,15,15,269,16,0,1,-1.0,0,5
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.comparator.tests,RestrictionsDeltaTests,0,0,6,6,98,7,0,1,-1.0,0,6
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.model.tests,ApiDescriptionTests,5,4,46,41,588,48,0,0,0.15217391304347827,0,15
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.model.tests,ElementDescription,4,4,2,2,17,2,0,0,1.0,0,1
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.model.tests,ApiFilterStoreTests,3,0,10,9,219,10,0,0,0.9,0,11
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.model.tests,ApiProfileTests,0,0,14,13,230,23,0,0,-1.0,0,10
eclipse.pde.ui-20081008_perf34x,org.eclipse.pde.api.tools.model.tests,ClassFileContainerTests,0,0,22,17,182,25,0,0,-1.0,0,4
