Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,ILaunchingPreferenceConstants,Unnecessary Abstraction
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,ILaunchingPreferenceConstants,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,IPDEConstants,Broken Modularization
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,PDELaunchingPlugin,Broken Hierarchy
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,PDEMessages,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,PDEMessages,Broken Modularization
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching,PreferenceInitializer,Unutilized Abstraction
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,BundleLauncherHelper,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,BundleLauncherHelper,Cyclic-Dependent Modularization
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,EclipsePluginValidationOperation,Unutilized Abstraction
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,EclipsePluginValidationOperation,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,EquinoxInitializer,Unutilized Abstraction
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LaunchConfigurationListener,Unutilized Abstraction
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LaunchPluginValidator,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LaunchPluginValidator,Cyclic-Dependent Modularization
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LaunchValidationOperation,Cyclic-Dependent Modularization
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LauncherUtils,Deficient Encapsulation
eclipse.pde.ui-200909221400,org.eclipse.pde.internal.launching.launcher,LauncherUtils,Cyclic-Dependent Modularization
