Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,EEDescriptionGenerator,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,EEGenerator,Deficient Encapsulation
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,EEGenerator,Insufficient Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,AbstractNode,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Field,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Field,Broken Hierarchy
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Method,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Method,Deficient Encapsulation
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Method,Broken Hierarchy
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Package,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Package,Broken Hierarchy
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Package,Cyclic-Dependent Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,ProfileInfo,Cyclic-Dependent Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,ProfileInfo,Insufficient Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,StubClassAdapter,Cyclic-Dependent Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,StubField,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Type,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Type,Broken Hierarchy
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator,Type,Cyclic-Dependent Modularization
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.generator.util,Util,Deficient Encapsulation
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,AntRunnerTestCase,Deficient Encapsulation
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingAnalysisAntTaskTests,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiFreezeAntTaskTests,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingApiuseAntTaskTests,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.anttasks.tests,ApiToolingCompareAntTaskTests,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyProblemMarkerTests,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestSuite,Unutilized Abstraction
eclipse.pde.ui-20120625-151941,org.eclipse.pde.api.tools.apiusescan.tests,ExternalDependencyTestUtils,Deficient Encapsulation
