Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,IHelpContextIds,3,3,0,0,5,0,0,0,-1.0,1,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,MessageHelper,0,0,2,1,16,7,0,0,-1.0,1,2
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,OverlayIcon,5,0,8,2,80,27,0,0,0.0,0,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,PDERuntimeMessages,65,64,0,0,70,0,0,0,-1.0,10,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,PDERuntimePlugin,6,2,15,13,93,23,0,0,0.2,9,1
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,54,49,5,2,85,6,0,0,0.4,4,2
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,DiagnosticsDialog,0,0,3,1,13,3,0,0,-1.0,0,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowser,33,8,50,37,503,116,0,0,0.12,4,5
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,GroupByAction,1,0,2,2,11,2,0,0,0.0,0,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryDrillDownAdapter,0,0,5,5,25,5,0,0,-1.0,0,0
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserContentProvider,3,1,7,7,91,34,0,0,0.5714285714285714,1,1
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserLabelProvider,22,0,4,4,212,55,0,0,0.0,0,1
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryBrowserModelChangeListener,1,0,7,3,127,37,0,0,0.0,0,1
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry,RegistryFilteredTree,1,0,3,1,29,3,0,0,0.6666666666666666,0,1
eclipse.pde.ui-20090106-1000,org.eclipse.pde.internal.runtime.registry.model,Attribute,4,2,6,6,24,6,1,1,0.3333333333333333,2,0
